improvement,eval,angles_deg,objective
0,1,180;212;284;314,98917.576721
1,2,175;212;284;314,98753.360411
2,6,180;212;279;314,96454.262731
3,12,180;212;279;309,96239.782312
4,13,180;212;279;319,95950.702694
5,19,180;212;279;324,95759.764844
6,30,180;207;279;324,95445.785834
7,31,180;217;279;324,95372.711294
8,35,180;222;279;324,94238.806351
9,47,180;222;279;329,93944.059497
10,52,175;222;279;329,93870.744515
11,157,175;226;272;320,93778.206065
12,162,175;231;272;325,93563.112735
13,169,175;226;272;325,92984.717127
14,180,180;226;272;325,92933.691967
15,182,185;226;272;325,92925.709362
