eval,angles_deg,objective,cached
1,"30;65;250;320",103827.904890,false
2,"20;65;250;320",104979.783125,false
3,"40;65;250;320",103530.789058,false
4,"30;65;250;320",103827.904890,true
5,"50;65;250;320",103396.443492,false
6,"40;65;250;320",103530.789058,true
7,"60;65;250;320",103621.824313,false
8,"50;55;250;320",103663.076322,false
9,"50;75;250;320",103220.250793,false
10,"40;75;250;320",103479.207492,false
11,"60;75;250;320",103747.716752,false
12,"50;65;250;320",103396.443492,true
13,"50;85;250;320",101660.584094,false
14,"40;85;250;320",102060.189071,false
15,"60;85;250;320",101604.475910,false
16,"50;85;250;320",101660.584094,true
17,"70;85;250;320",103293.273168,false
18,"60;75;250;320",103747.716752,true
19,"60;95;250;320",98018.751735,false
20,"50;95;250;320",98364.814233,false
21,"70;95;250;320",98944.450087,false
22,"60;85;250;320",101604.475910,true
23,"60;105;250;320",96888.357587,false
24,"50;105;250;320",97324.964918,false
25,"70;105;250;320",97593.591563,false
26,"60;95;250;320",98018.751735,true
27,"60;115;250;320",100310.793547,false
28,"60;105;240;320",96632.352348,false
29,"50;105;240;320",97239.587835,false
30,"70;105;240;320",97209.444725,false
31,"60;95;240;320",97988.473117,false
32,"60;115;240;320",100134.985943,false
33,"60;105;230;320",96229.563281,false
34,"50;105;230;320",96551.341458,false
35,"70;105;230;320",96221.816701,false
36,"60;105;230;320",96229.563281,true
37,"80;105;230;320",94794.239629,false
38,"70;105;230;320",96221.816701,true
39,"90;105;230;320",95652.468585,false
40,"80;95;230;320",95680.113583,false
41,"80;115;230;320",97347.360445,false
42,"80;105;220;320",94821.176872,false
43,"80;105;240;320",95736.065574,false
44,"80;105;230;310",94865.857897,false
45,"80;105;230;330",94878.393167,false
