eval,angles_deg,objective,cached
1,"35;135;320;355",100719.336287,false
2,"25;135;320;355",100544.741956,false
3,"15;135;320;355",100391.521838,false
4,"5;135;320;355",101888.712907,false
5,"25;135;320;355",100544.741956,true
6,"15;125;320;355",100404.448117,false
7,"15;145;320;355",100112.052166,false
8,"5;145;320;355",101390.118834,false
9,"25;145;320;355",100440.213368,false
10,"15;135;320;355",100391.521838,true
11,"15;155;320;355",101866.888185,false
12,"15;145;310;355",98683.650418,false
13,"5;145;310;355",99727.165223,false
14,"25;145;310;355",98764.643886,false
15,"15;135;310;355",99804.882797,false
16,"15;155;310;355",100178.083885,false
17,"15;145;300;355",100010.299337,false
18,"15;145;320;355",100112.052166,true
19,"15;145;310;345",99550.092315,false
20,"15;145;310;5",99317.262669,false
21,"15;145;296;355",100610.823246,false
22,"15;164;296;355",103363.241351,false
23,"358;164;296;355",105701.196601,false
24,"348;164;296;355",105844.408560,false
25,"8;164;296;355",104171.061378,false
26,"358;164;296;355",105701.196601,true
27,"18;164;296;355",103600.860091,false
28,"8;164;296;355",104171.061378,true
29,"28;164;296;355",103405.937016,false
30,"18;164;296;355",103600.860091,true
31,"38;164;296;355",103344.324884,false
32,"28;164;296;355",103405.937016,true
33,"48;164;296;355",102481.559371,false
34,"38;164;296;355",103344.324884,true
35,"58;164;296;355",102054.455651,false
36,"48;164;296;355",102481.559371,true
37,"68;164;296;355",102754.124908,false
38,"58;154;296;355",101087.652130,false
39,"48;154;296;355",101606.715913,false
40,"68;154;296;355",101981.608854,false
41,"58;144;296;355",98905.416987,false
42,"48;144;296;355",99227.887028,false
43,"68;144;296;355",99505.862633,false
44,"58;134;296;355",99436.981104,false
45,"58;154;296;355",101087.652130,true
46,"58;144;286;355",97803.683203,false
47,"48;144;286;355",97822.732114,false
48,"68;144;286;355",98421.749091,false
49,"58;134;286;355",98752.312007,false
50,"58;154;286;355",99615.457327,false
51,"58;144;276;355",97604.544014,false
52,"48;144;276;355",98080.433502,false
53,"68;144;276;355",98179.693605,false
54,"58;134;276;355",97934.853804,false
55,"58;154;276;355",100383.354477,false
56,"58;144;266;355",97501.965937,false
57,"48;144;266;355",98164.206423,false
58,"68;144;266;355",98626.045635,false
59,"58;134;266;355",97738.876991,false
60,"58;154;266;355",100120.886055,false
61,"58;144;256;355",95638.173919,false
62,"48;144;256;355",95636.860720,false
63,"38;144;256;355",95719.655317,false
64,"58;144;256;355",95638.173919,true
65,"48;134;256;355",96096.548940,false
66,"48;154;256;355",98082.222892,false
67,"48;144;246;355",99431.597916,false
68,"48;144;266;355",98164.206423,true
69,"48;144;256;345",96077.161720,false
70,"48;144;256;5",95613.701499,false
71,"38;144;256;5",95716.352592,false
72,"58;144;256;5",95780.653158,false
73,"48;134;256;5",96588.572754,false
74,"48;154;256;5",97869.502524,false
75,"48;144;246;5",99467.046525,false
76,"48;144;266;5",97932.241383,false
77,"48;144;256;355",95636.860720,true
78,"48;144;256;15",95958.534680,false
79,"48;144;256;350",95778.942865,false
80,"48;144;273;350",96021.567679,false
81,"30;144;273;350",96432.747229,false
82,"20;144;273;350",96511.789746,false
83,"40;144;273;350",95925.996670,false
84,"30;144;273;350",96432.747229,true
85,"50;144;273;350",95897.681071,false
86,"40;144;273;350",95925.996670,true
87,"60;144;273;350",95750.482115,false
88,"50;144;273;350",95897.681071,true
89,"70;144;273;350",96344.740449,false
90,"60;134;273;350",96285.796703,false
91,"60;154;273;350",98173.370143,false
92,"60;144;263;350",98871.692644,false
93,"60;144;283;350",97715.313890,false
94,"60;144;273;340",96583.080969,false
95,"60;144;273;0",94540.445395,false
96,"50;144;273;0",94733.174208,false
97,"70;144;273;0",95035.758387,false
98,"60;134;273;0",95481.758765,false
99,"60;154;273;0",96794.921569,false
100,"60;144;263;0",97767.675759,false
101,"60;144;283;0",96413.148636,false
102,"60;144;273;350",95750.482115,true
103,"60;144;273;10",95534.436449,false
104,"79;144;273;0",94562.347710,false
105,"79;144;273;343",96797.052302,false
106,"79;144;287;343",98341.431301,false
107,"69;144;287;343",99370.282939,false
108,"89;144;287;343",100714.402086,false
109,"79;134;287;343",99245.176902,false
110,"79;154;287;343",100180.769375,false
111,"79;144;277;343",98134.998142,false
112,"69;144;277;343",98424.058748,false
113,"89;144;277;343",100299.632481,false
114,"79;134;277;343",97916.843983,false
115,"69;134;277;343",98462.638832,false
116,"89;134;277;343",100130.856208,false
117,"79;124;277;343",99082.779800,false
118,"79;144;277;343",98134.998142,true
119,"79;134;267;343",97885.899557,false
120,"69;134;267;343",98324.343598,false
121,"89;134;267;343",99667.656611,false
122,"79;124;267;343",98636.764288,false
123,"79;144;267;343",97868.736702,false
124,"69;144;267;343",98041.964338,false
125,"89;144;267;343",99911.180371,false
126,"79;134;267;343",97885.899557,true
127,"79;154;267;343",100986.105723,false
128,"79;144;257;343",97105.333378,false
129,"69;144;257;343",97455.109275,false
130,"89;144;257;343",97440.270955,false
131,"79;134;257;343",97228.822998,false
132,"79;154;257;343",100589.902218,false
133,"79;144;247;343",99792.939319,false
134,"79;144;267;343",97868.736702,true
135,"79;144;257;333",96887.339838,false
136,"69;144;257;333",97190.177095,false
137,"89;144;257;333",96997.539385,false
138,"79;134;257;333",96404.629685,false
139,"69;134;257;333",96666.567724,false
140,"89;134;257;333",96114.928678,false
141,"79;134;257;333",96404.629685,true
142,"99;134;257;333",94035.043088,false
143,"89;134;257;333",96114.928678,true
144,"109;134;257;333",94627.921766,false
145,"99;124;257;333",95450.824361,false
146,"99;144;257;333",94546.984678,false
147,"99;134;247;333",96451.188800,false
148,"99;134;267;333",97722.197307,false
149,"99;134;257;323",94047.650638,false
150,"99;134;257;343",95367.343598,false
151,"82;134;257;333",98236.726861,false
152,"82;134;244;333",99571.096213,false
153,"82;134;244;318",100002.227801,false
154,"72;134;244;318",100664.383667,false
155,"92;134;244;318",96772.152607,false
156,"82;134;244;318",100002.227801,true
157,"102;134;244;318",93115.694520,false
158,"92;134;244;318",96772.152607,true
159,"112;134;244;318",99307.071864,false
160,"102;124;244;318",93776.303231,false
161,"102;144;244;318",91880.060159,false
162,"92;144;244;318",95901.074826,false
163,"112;144;244;318",97403.385198,false
164,"102;134;244;318",93115.694520,true
165,"102;154;244;318",93294.728557,false
166,"102;144;234;318",91123.859798,false
167,"92;144;234;318",95130.910169,false
168,"112;144;234;318",96851.512353,false
169,"102;134;234;318",92783.385627,false
170,"102;154;234;318",92556.685908,false
171,"102;144;224;318",90441.798592,false
172,"92;144;224;318",94286.062727,false
173,"112;144;224;318",94988.356144,false
174,"102;134;224;318",91893.635559,false
175,"102;154;224;318",91814.349962,false
176,"102;144;214;318",90537.901328,false
177,"102;144;234;318",91123.859798,true
178,"102;144;224;308",89903.707581,false
179,"92;144;224;308",93857.449567,false
180,"112;144;224;308",94843.740360,false
181,"102;134;224;308",91101.275596,false
182,"102;154;224;308",91475.953963,false
183,"102;144;214;308",90367.017651,false
184,"102;144;234;308",90307.204684,false
185,"102;144;224;298",92161.080301,false
186,"102;144;224;318",90441.798592,true
187,"102;144;211;308",90474.719395,false
188,"114;144;211;308",96200.745004,false
189,"114;126;211;308",100865.238700,false
190,"104;126;211;308",96591.988122,false
191,"94;126;211;308",97807.930910,false
192,"114;126;211;308",100865.238700,true
193,"104;116;211;308",96695.251099,false
194,"104;136;211;308",95018.140754,false
195,"94;136;211;308",96166.798296,false
196,"114;136;211;308",98659.823829,false
197,"104;126;211;308",96591.988122,true
198,"104;146;211;308",94020.455220,false
199,"94;146;211;308",95080.970221,false
200,"114;146;211;308",97438.882324,false
201,"104;136;211;308",95018.140754,true
202,"104;156;211;308",94181.715661,false
203,"104;146;201;308",94365.705950,false
204,"104;146;221;308",93574.082685,false
205,"94;146;221;308",94584.066991,false
206,"114;146;221;308",96483.742599,false
207,"104;136;221;308",94347.684765,false
208,"104;156;221;308",93960.216802,false
209,"104;146;211;308",94020.455220,true
210,"104;146;231;308",93529.880324,false
211,"94;146;231;308",94666.462992,false
212,"114;146;231;308",96934.338717,false
213,"104;136;231;308",94877.180088,false
214,"104;156;231;308",93862.485517,false
215,"104;146;221;308",93574.082685,true
216,"104;146;241;308",94036.020955,false
217,"104;146;231;298",95878.299083,false
218,"104;146;231;318",94189.435848,false
219,"102;144;224;321",90629.216603,false
220,"83;144;224;321",95630.977904,false
221,"83;163;224;321",96370.657451,false
222,"73;163;224;321",96950.397591,false
223,"93;163;224;321",95399.570026,false
224,"83;163;224;321",96370.657451,true
225,"103;163;224;321",92804.470036,false
226,"93;163;224;321",95399.570026,true
227,"113;163;224;321",95520.760940,false
228,"103;153;224;321",92906.779330,false
229,"103;173;224;321",92490.616468,false
230,"93;173;224;321",95248.298459,false
231,"113;173;224;321",95156.108353,false
232,"103;163;224;321",92804.470036,true
233,"103;183;224;321",92215.306165,false
234,"93;183;224;321",94876.453960,false
235,"113;183;224;321",94787.821777,false
236,"103;173;224;321",92490.616468,true
237,"103;193;224;321",94083.745385,false
238,"103;183;214;321",93360.883914,false
239,"103;183;234;321",93368.756344,false
240,"103;183;224;311",93013.563919,false
241,"103;183;224;331",92238.803638,false
242,"121;144;224;308",94912.900972,false
243,"121;144;243;308",96875.414874,false
244,"121;157;243;308",99074.877488,false
245,"111;157;243;308",97457.286610,false
246,"101;157;243;308",95973.152172,false
247,"91;157;243;308",96981.717778,false
248,"111;157;243;308",97457.286610,true
249,"101;147;243;308",95470.073944,false
250,"91;147;243;308",96838.467086,false
251,"111;147;243;308",97470.768885,false
252,"101;137;243;308",96621.989666,false
253,"101;157;243;308",95973.152172,true
254,"101;147;233;308",94999.702023,false
255,"91;147;233;308",96353.938219,false
256,"111;147;233;308",96940.333367,false
257,"101;137;233;308",96425.031558,false
258,"101;157;233;308",95403.795820,false
259,"101;147;223;308",94749.064562,false
260,"91;147;223;308",95528.287592,false
261,"111;147;223;308",95746.232774,false
262,"101;137;223;308",95940.799166,false
263,"101;157;223;308",95182.565775,false
264,"101;147;213;308",95542.208579,false
265,"101;147;233;308",94999.702023,true
266,"101;147;223;298",96758.091705,false
267,"101;147;223;318",94864.558807,false
268,"102;144;224;297",92153.105728,false
