eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"167;190;304;322",99184.805832,false,5656.289779,28124.816142,72887.278601,57920.121221
2,"162;190;304;322",100731.490404,false,5891.714762,28091.716004,73559.470981,59936.648295
3,"172;190;304;322",99779.826570,false,5499.298550,29091.766340,72248.920336,58128.603023
4,"167;185;304;322",98871.252754,false,5054.383275,29189.714642,72419.929797,56834.379877
5,"167;195;304;322",99546.750530,false,5784.666277,27983.765968,73976.086587,57580.549984
6,"167;190;299;322",99632.391300,false,5849.075468,27778.079276,73776.100783,58234.372328
7,"167;190;309;322",98810.869339,false,5655.291994,27967.527684,72589.844070,57786.255252
8,"167;190;304;317",98213.463383,false,6016.214397,27207.412067,73271.377779,56708.296058
9,"167;190;304;327",100074.737449,false,5759.147530,28144.302580,73170.055792,59172.518887
10,"167;190;304;312",98841.548332,false,5685.352455,27615.970822,73483.453369,57596.996742
11,"167;190;304;322",99184.805832,true,5656.289779,28124.816142,72887.278601,57920.121221
12,"162;190;304;317",99559.445386,false,6144.993858,27079.995600,73845.992450,58822.919406
13,"172;190;304;317",99085.207313,false,5898.350070,28223.360741,72918.715472,57008.277534
14,"167;185;304;317",97425.000790,false,5280.095136,28239.720300,72578.317985,55232.052724
15,"167;195;304;317",98053.570925,false,5957.875932,27031.866193,73600.805298,56526.852301
16,"167;190;299;317",98493.107435,false,6033.409806,27272.220639,73922.675872,56452.278109
17,"167;190;309;317",98023.142574,false,5715.506085,27254.046698,73026.648623,57080.530959
18,"167;180;304;317",97904.709570,false,5060.633652,28620.011131,73649.806242,54798.323331
19,"167;190;304;317",98213.463383,true,6016.214397,27207.412067,73271.377779,56708.296058
20,"167;185;299;317",97884.150089,false,5444.648525,28283.875312,73121.631222,55189.621281
21,"167;185;309;317",97275.725068,false,5228.131269,28155.175797,72279.367039,55505.468966
22,"167;185;304;312",98079.895199,false,5158.630627,28559.543953,72642.585007,56080.856233
23,"167;185;304;322",98871.252754,true,5054.383275,29189.714642,72419.929797,56834.379877
24,"162;185;304;317",98693.757714,false,5420.445564,28050.600338,73038.497773,57406.925852
25,"172;185;304;317",98370.205586,false,5360.882947,28999.202308,72348.493510,55671.747152
26,"167;185;304;317",97425.000790,true,5280.095136,28239.720300,72578.317985,55232.052724
27,"167;185;314;317",98714.874110,false,5319.988668,28671.461096,73282.999402,56163.849291
28,"167;185;309;312",98915.030855,false,5251.206273,28861.017030,72782.261374,56823.353728
29,"167;185;309;322",98133.322374,false,5118.797673,28833.600435,72032.919261,56328.929271
30,"162;185;309;317",98328.390106,false,5390.822776,27877.139853,72696.653628,57424.201326
31,"172;185;309;317",98235.176996,false,5327.658862,28896.555431,72227.942706,55793.982700
32,"167;180;309;317",97878.504509,false,5003.542008,28580.505151,73488.003751,55100.910948
33,"167;190;309;317",98023.142574,true,5715.506085,27254.046698,73026.648623,57080.530959
