eval,angles_deg,objective,cached
1,"87;240;266;315",100922.161839,false
2,"82;240;266;315",101304.049927,false
3,"92;240;266;315",99270.711622,false
4,"87;240;266;315",100922.161839,true
5,"97;240;266;315",98143.111652,false
6,"92;240;266;315",99270.711622,true
7,"102;240;266;315",94368.252842,false
8,"97;240;266;315",98143.111652,true
9,"107;240;266;315",97859.098961,false
10,"102;235;266;315",94540.591366,false
11,"102;245;266;315",95433.515926,false
12,"102;240;261;315",95271.323987,false
13,"102;240;271;315",92821.153032,false
14,"97;240;271;315",96650.503120,false
15,"107;240;271;315",95080.144992,false
16,"102;235;271;315",92924.568110,false
17,"102;245;271;315",93604.491501,false
18,"102;240;266;315",94368.252842,true
19,"102;240;276;315",94586.482028,false
20,"102;240;271;310",92587.206109,false
21,"97;240;271;310",96579.637329,false
22,"107;240;271;310",94734.937766,false
23,"102;235;271;310",92603.183115,false
24,"102;245;271;310",93380.071309,false
25,"102;240;266;310",94227.881169,false
26,"102;240;276;310",94451.311264,false
27,"102;240;271;305",94354.188608,false
28,"102;240;271;315",92821.153032,true
