eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"230;250;330;355",100508.093893,false,5645.051809,28290.916317,75049.293432,58094.958101
2,"230;250;330;350",101008.371707,false,5913.237257,27677.239056,75924.565156,58911.225631
3,"230;250;330;0",99724.453636,false,5306.188077,28581.376495,73716.266596,57957.511532
4,"230;245;330;0",100942.887053,false,5537.253781,28782.372988,74065.071212,59181.449357
5,"230;255;330;0",97639.015020,false,5500.284574,27464.409356,74598.542521,54750.099658
6,"230;255;330;355",98666.860293,false,5829.910808,27246.464782,76203.514481,54977.454927
7,"230;255;330;5",98862.918241,false,6075.462866,26565.767027,76864.621869,55578.754828
8,"225;255;330;0",94835.262186,false,5388.220015,26239.926034,76371.391363,50042.840912
9,"225;255;330;355",95420.356054,false,5646.183785,25912.267115,77697.798476,50026.011833
10,"225;255;330;5",95579.580461,false,5872.331657,25344.925971,78137.618562,50587.027105
11,"225;255;325;0",94551.004108,false,5224.335563,26397.963825,76313.427759,49543.981679
12,"225;255;320;0",94748.274639,false,5199.183670,26916.166624,75407.954938,49857.893754
13,"225;255;330;0",94835.262186,true,5388.220015,26239.926034,76371.391363,50042.840912
14,"220;255;325;0",97066.597798,false,5184.427401,27559.416497,75042.328157,53603.179644
15,"230;255;325;0",97357.388146,false,5256.205834,27573.751180,74484.000932,54570.861331
16,"225;255;325;355",95244.272883,false,5560.910638,26006.467235,77876.542583,49477.247436
17,"225;255;325;5",95284.464493,false,5695.271203,25572.302711,77370.895338,50662.885821
18,"225;250;325;0",96487.018707,false,5014.786419,27435.509498,76392.230450,51681.215129
19,"225;260;325;0",95948.858388,false,5176.551540,26941.740087,75414.216400,52246.917122
