improvement,eval,angles_deg,objective
0,1,0;79;197;359,110337.952225
1,2,355;79;197;359,107854.723711
2,7,0;79;202;359,107643.161639
3,8,0;79;197;354,106504.822823
4,15,0;79;202;354,104404.931665
5,16,0;79;197;349,104247.263929
6,23,0;79;202;349,102637.108748
7,24,0;79;197;344,102229.318064
8,31,0;79;202;344,100903.632238
9,32,0;79;197;339,100562.953267
10,39,0;79;202;339,99507.516906
11,40,0;79;197;334,99384.648040
12,47,0;79;202;334,98733.850876
13,55,0;79;207;334,98556.067009
14,56,0;79;202;329,98255.866712
15,63,0;79;207;329,97848.048658
16,64,0;79;202;324,97776.894108
17,71,0;79;207;324,97204.911470
18,96,352;80;221;324,97008.233349
19,100,357;80;221;324,96068.633226
20,104,352;80;226;324,94981.375232
21,108,357;80;226;324,93909.462976
22,121,357;80;226;319,93833.890981
23,291,357;98;225;313,93822.979954
24,299,357;103;225;313,92030.895998
25,333,350;102;222;313,91940.871420
26,338,355;102;222;313,91920.125492
27,346,0;102;222;313,91417.320770
