improvement,eval,angles_deg,objective
0,1,55;205;255;295,104833.512633
1,9,55;205;255;300,102517.706523
2,17,55;205;255;305,101921.699748
3,18,50;205;255;305,101711.217723
4,25,55;205;255;310,99978.740158
5,53,48;186;255;309,99093.952332
6,61,48;181;255;309,97286.187355
7,69,48;176;255;309,96895.024512
8,77,48;171;255;309,96146.073293
9,85,48;166;255;309,96086.969735
10,104,40;166;257;315,95552.895108
11,108,35;166;257;315,95531.969986
12,109,45;166;257;315,95507.838271
13,111,40;171;257;315,95223.947841
14,114,40;166;257;310,94592.138405
15,117,45;166;257;310,94397.426086
16,119,40;171;257;310,94322.003716
17,124,35;171;257;310,94294.136547
18,125,45;171;257;310,94293.614584
19,133,50;171;257;310,94274.540489
20,141,55;171;257;310,94263.230350
