eval,angles_deg,objective,cached
1,"167;190;304;322",99184.805832,false
2,"162;190;304;322",100731.490404,false
3,"172;190;304;322",99779.826570,false
4,"167;185;304;322",98871.252754,false
5,"162;185;304;322",100352.497747,false
6,"172;185;304;322",99423.377458,false
7,"167;180;304;322",99272.503792,false
8,"167;190;304;322",99184.805832,true
9,"167;185;299;322",99110.605124,false
10,"167;185;309;322",98133.322374,false
11,"162;185;309;322",99264.860973,false
12,"172;185;309;322",98905.149606,false
13,"167;180;309;322",98524.257520,false
14,"167;190;309;322",98810.869339,false
15,"167;185;304;322",98871.252754,true
16,"167;185;314;322",99437.234979,false
17,"167;185;309;317",97275.725068,false
18,"162;185;309;317",98328.390106,false
19,"172;185;309;317",98235.176996,false
20,"167;180;309;317",97878.504509,false
21,"167;190;309;317",98023.142574,false
22,"167;185;304;317",97425.000790,false
23,"167;185;314;317",98714.874110,false
24,"167;185;309;312",98915.030855,false
25,"167;185;309;322",98133.322374,true
