improvement,eval,angles_deg,objective
0,1,40;160;165;305,100947.795105
1,3,45;160;165;305,100427.090963
2,5,50;160;165;305,100400.558245
3,7,55;160;165;305,100161.356737
4,10,55;155;165;305,99091.502094
5,13,55;150;165;305,98084.521832
6,15,60;150;165;305,98065.985476
7,20,60;150;160;305,97264.907731
8,21,55;150;160;305,97259.121819
9,29,55;150;160;310,96986.481447
10,30,50;150;160;310,96922.588078
11,52,144;204;69;310,96779.957159
12,81,144;148;106;38,95522.259996
13,146,103;257;169;38,94758.376914
14,153,103;257;169;33,94421.420274
15,239,32;257;105;332,94149.728363
16,241,37;257;105;332,94023.414040
17,248,37;257;105;327,93411.394409
18,412,325;171;105;255,93037.261516
