improvement,eval,angles_deg,objective
0,1,40;90;115;245,104046.261397
1,2,35;90;115;245,103966.470832
2,5,40;95;115;245,102116.992951
3,11,40;100;115;245,102017.693302
4,13,40;95;120;245,101243.538977
5,19,40;95;125;245,99728.863021
6,27,40;95;130;245,99633.428129
7,28,40;95;125;240,99480.760919
8,36,35;95;125;240,99419.411051
9,41,40;95;130;240,99292.826145
10,43,40;95;135;240,97674.192886
11,51,40;95;140;240,93658.341625
12,120,29;104;143;225,93622.361473
13,124,24;104;143;225,93573.791100
14,132,19;104;143;225,93185.579455
