improvement,eval,angles_deg,objective
0,1,40;160;165;305,100947.795105
1,3,45;160;165;305,100427.090963
2,4,40;155;165;305,99666.406126
3,9,45;155;165;305,99273.142600
4,10,40;150;165;305,98638.230420
5,17,45;150;165;305,98433.570885
6,18,40;145;165;305,98422.033762
7,20,40;150;160;305,98151.022755
8,25,45;150;160;305,97760.047445
9,31,40;150;160;310,97651.066044
10,33,45;150;160;310,97247.142992
11,41,50;150;160;310,96922.588078
12,68,59;168;154;310,96598.191256
13,112,59;155;168;308,96369.735482
14,116,59;150;168;308,95918.308622
15,122,54;150;168;308,95735.691432
16,124,59;145;168;308,95193.032690
17,132,59;140;168;308,91204.186902
18,138,54;140;168;308,91062.286668
19,146,49;140;168;308,91019.207516
