eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"139;185;195;356",103478.009988,false,5257.295772,31687.749117,73767.897191,59298.033006
2,"129;185;195;356",102832.495771,false,5276.803248,31491.949028,74028.053196,58099.433795
3,"149;185;195;356",103787.674939,false,5416.843636,32476.111728,74072.764934,57716.674215
4,"139;175;195;356",103213.327856,false,5225.545672,31512.752201,74427.088832,58522.971133
5,"139;185;205;356",102716.923759,false,5397.545688,30814.830350,74978.899471,58030.195969
6,"139;185;195;346",103234.770176,false,5664.325893,30165.690436,75031.911615,59777.596079
7,"139;185;195;6",104120.051813,false,5630.826827,31075.035204,75481.924174,59346.455390
8,"129;185;205;356",101564.872712,false,5285.559145,30611.305116,73984.526267,57351.490633
9,"149;185;205;356",102596.848194,false,5433.838198,31433.156825,75021.452297,56438.254046
10,"139;175;205;356",102864.763964,false,5449.550639,30888.881822,75288.362333,57764.300673
11,"139;195;205;356",103610.044240,false,5753.998031,30316.017535,75406.805704,59673.251644
12,"139;185;195;356",103478.009988,true,5257.295772,31687.749117,73767.897191,59298.033006
13,"139;185;215;356",102142.348421,false,5214.487736,30603.331422,74906.430897,57742.627628
14,"139;185;205;346",102260.967346,false,5722.823428,29391.287938,76253.773584,58039.938377
15,"139;185;205;6",103468.690400,false,5753.743853,30108.516377,76503.714340,58709.146000
16,"119;185;205;356",101691.111913,false,5178.044678,30375.047619,74361.041147,57914.998088
17,"139;185;205;356",102716.923759,true,5397.545688,30814.830350,74978.899471,58030.195969
18,"129;175;205;356",101719.432367,false,5361.901475,30718.185157,74408.555757,56870.135712
19,"129;195;205;356",102852.004581,false,5750.788504,30277.173115,74541.137556,59106.948369
20,"129;185;195;356",102832.495771,true,5276.803248,31491.949028,74028.053196,58099.433795
21,"129;185;215;356",101299.264503,false,5233.087901,30420.832491,74007.278072,57283.410150
22,"129;185;205;346",100951.133563,false,5633.560342,29103.069709,74793.891663,57635.115359
23,"129;185;205;6",103107.539633,false,5821.200436,30338.633627,75901.776351,57993.634788
24,"119;185;205;346",101300.863536,false,5463.730725,28931.151705,75802.952521,58009.009692
25,"139;185;205;346",102260.967346,true,5722.823428,29391.287938,76253.773584,58039.938377
26,"129;175;205;346",100997.825795,false,5553.388244,29303.739142,75186.537872,57094.858947
27,"129;195;205;346",102819.878678,false,6296.598817,28330.678707,76433.348620,59951.853689
28,"129;185;195;346",102349.644048,false,5647.980650,30010.223941,74626.135346,58756.743566
29,"129;185;215;346",100765.721852,false,5489.764910,29021.488911,75052.096546,57456.839516
30,"129;185;205;336",99570.001686,false,5662.863982,28731.778808,74489.485459,55861.232334
31,"129;185;205;356",101564.872712,true,5285.559145,30611.305116,73984.526267,57351.490633
32,"119;185;205;336",98790.074359,false,5388.187896,28228.339932,74268.611460,56078.481601
33,"139;185;205;336",100526.243146,false,5902.631475,28753.188778,75617.900264,56122.945521
34,"129;175;205;336",99870.888024,false,5719.690049,28953.235304,74577.270932,55818.654411
35,"129;195;205;336",101327.348036,false,6541.430776,27432.245416,76447.012870,58260.330818
36,"129;185;195;336",101087.058653,false,5746.586078,29459.632194,74050.312390,57711.368373
37,"129;185;215;336",99902.422144,false,5724.468317,28659.324830,75463.825837,55573.432158
38,"129;185;205;326",99065.051153,false,5555.280901,28431.421502,73978.253234,56178.444268
39,"129;185;205;346",100951.133563,true,5633.560342,29103.069709,74793.891663,57635.115359
40,"109;185;205;336",96780.323840,false,5362.999285,27550.152050,74140.479607,53593.865402
41,"129;185;205;336",99570.001686,true,5662.863982,28731.778808,74489.485459,55861.232334
42,"119;175;205;336",99405.767361,false,5470.871036,28664.468537,74395.356310,56145.499268
43,"119;195;205;336",101345.056025,false,6418.296000,26980.594326,76870.905422,59021.425976
44,"119;185;195;336",100112.860877,false,5403.454170,28645.764378,74181.930875,57945.353785
45,"119;185;215;336",98977.772524,false,5306.770529,28329.512948,75328.223432,55354.754662
46,"119;185;205;326",98600.664186,false,5411.096487,27981.404902,74083.644945,56332.680650
47,"119;185;205;346",101300.863536,true,5463.730725,28931.151705,75802.952521,58009.009692
48,"99;185;205;336",97127.286796,false,5368.880774,27260.635926,75494.420903,53501.119288
49,"119;185;205;336",98790.074359,true,5388.187896,28228.339932,74268.611460,56078.481601
50,"109;175;205;336",96901.902463,false,5341.279630,27710.420695,74018.026460,53682.377817
51,"109;195;205;336",98879.520852,false,6271.463471,26210.058884,76079.871154,56716.125841
52,"109;185;195;336",98330.971535,false,5466.837695,28086.928497,74219.331181,55335.079507
53,"109;185;215;336",96669.624386,false,5202.654120,27634.057117,74797.175399,52868.650899
54,"109;185;205;326",96007.163729,false,5077.078228,27341.290546,73509.983733,53667.606178
55,"109;185;205;346",99436.701260,false,5270.996529,28397.154701,76170.471299,55366.628760
56,"99;185;205;326",96092.302201,false,5148.275575,26903.932892,74990.812152,53089.375315
57,"119;185;205;326",98600.664186,true,5411.096487,27981.404902,74083.644945,56332.680650
58,"109;175;205;326",95647.084674,false,4954.042598,27635.992009,72815.229217,53298.870917
59,"109;195;205;326",98217.862382,false,6091.494903,26211.790688,75629.949376,56199.204206
60,"109;185;195;326",98013.546988,false,5434.305060,27940.710319,73280.977336,55996.085881
61,"109;185;215;326",95836.795957,false,4964.099119,27385.760500,73953.833883,53020.038793
62,"109;185;205;316",96426.399206,false,5539.465610,27094.930269,73385.293236,54198.713418
63,"109;185;205;336",96780.323840,true,5362.999285,27550.152050,74140.479607,53593.865402
64,"99;175;205;326",95505.350589,false,5008.939376,27175.286080,74433.952359,52208.297906
65,"119;175;205;326",98039.745646,false,5286.576782,28295.585039,73427.231541,55487.936111
66,"109;165;205;326",96289.443815,false,5717.273720,26028.387820,74714.015419,54373.549133
67,"109;185;205;326",96007.163729,true,5077.078228,27341.290546,73509.983733,53667.606178
68,"109;175;195;326",96818.211684,false,4981.270548,28174.634683,72572.189987,54752.422921
69,"109;175;215;326",95660.508388,false,4944.015898,27514.113580,73443.282836,52961.474984
70,"109;175;205;316",96015.770626,false,5423.880925,27381.949083,73163.870512,53256.010726
71,"109;175;205;336",96901.902463,true,5341.279630,27710.420695,74018.026460,53682.377817
72,"89;175;205;326",97937.482258,false,5017.968158,28282.725463,73779.802343,55493.774931
73,"109;175;205;326",95647.084674,true,4954.042598,27635.992009,72815.229217,53298.870917
74,"99;165;205;326",96368.151392,false,5861.899981,25536.861001,76034.590720,53904.190102
75,"99;185;205;326",96092.302201,true,5148.275575,26903.932892,74990.812152,53089.375315
76,"99;175;195;326",96666.589018,false,5095.604899,27514.866326,74407.951037,53704.284549
77,"99;175;215;326",95431.810798,false,5036.044138,27126.073832,74770.692785,51768.692871
78,"99;175;205;316",95294.845968,false,5363.032871,26964.634550,73871.046514,52063.310579
79,"99;175;205;336",97153.624517,false,5420.687010,27350.465141,75399.293827,53365.650906
80,"89;175;205;316",97290.484367,false,5305.079749,27934.257000,73445.273338,54657.021899
81,"109;175;205;316",96015.770626,true,5423.880925,27381.949083,73163.870512,53256.010726
82,"99;165;205;316",95279.700067,false,5889.494358,25426.755435,74848.037218,53078.863331
83,"99;185;205;316",95652.206253,false,5516.844095,26677.822974,73863.696406,53051.381962
84,"99;175;195;316",96474.111197,false,5122.891522,27644.987237,74094.154903,53318.309973
85,"99;175;215;316",95562.949336,false,5426.226462,26964.720017,74202.788020,52141.217692
86,"99;175;205;306",96482.847296,false,5307.508079,27347.118114,75912.820791,51743.621414
87,"99;175;205;326",95505.350589,true,5008.939376,27175.286080,74433.952359,52208.297906
88,"89;165;205;316",97176.839153,false,5799.649307,26315.718891,74785.499109,55337.442799
89,"109;165;205;316",95931.989063,false,6018.895967,25751.509478,74593.411950,53729.755283
90,"99;155;205;316",95724.559601,false,6259.781401,25194.192542,75088.326039,53452.845275
91,"99;175;205;316",95294.845968,true,5363.032871,26964.634550,73871.046514,52063.310579
92,"99;165;195;316",96719.532023,false,5766.680829,26093.308028,75528.362701,54190.723629
93,"99;165;215;316",95439.173298,false,5950.273375,25298.229259,75508.048237,52873.293090
94,"99;165;205;306",96291.259953,false,5682.735080,25937.234617,76678.218933,52664.361579
95,"99;165;205;326",96368.151392,true,5861.899981,25536.861001,76034.590720,53904.190102
96,"84;165;217;334",99608.810858,false,6187.416639,26771.636090,76264.819776,57034.696481
97,"74;165;217;334",101675.539294,false,6305.131817,27370.036079,78280.552467,57720.190329
98,"94;165;217;334",97203.363634,false,5979.951738,26107.439411,77585.215590,52646.729379
99,"84;155;217;334",99981.777443,false,6146.396133,26639.215163,76950.577173,57441.755119
100,"84;175;217;334",99158.031103,false,5396.401324,28151.959579,74474.352823,56744.987576
101,"84;165;207;334",100118.923995,false,6308.712421,27005.025392,75893.364518,57717.007844
102,"84;165;227;334",99510.832552,false,6373.224614,26967.305027,75798.922651,56541.683172
103,"84;165;217;324",98849.468591,false,6002.954930,26206.463586,75832.955335,57447.144816
104,"84;165;217;344",101696.676716,false,6372.696046,27610.294563,78855.542353,56571.829861
105,"84;165;217;334",99608.810858,true,6187.416639,26771.636090,76264.819776,57034.696481
106,"104;165;217;334",94475.689731,false,5500.293579,25960.229333,75881.548537,50148.785101
107,"94;155;217;334",97203.082057,false,5837.955730,25918.374147,77936.777581,52956.726778
108,"94;175;217;334",97121.300873,false,5331.149677,27754.924818,76126.103827,51944.348930
109,"94;165;207;334",97587.039426,false,5961.733131,26279.849917,76929.554824,53761.357932
110,"94;165;227;334",96211.875368,false,5905.323769,26178.945336,76677.768478,51577.444047
111,"94;165;217;324",95715.806120,false,5642.360950,25602.439829,76461.967538,52480.043144
112,"94;165;217;344",99915.553531,false,6055.224162,27171.082020,80282.627707,53095.866991
113,"94;165;217;334",97203.363634,true,5979.951738,26107.439411,77585.215590,52646.729379
114,"114;165;217;334",98340.570325,false,6070.754119,26227.540865,77333.685704,54750.864977
115,"104;155;217;334",95096.157686,false,5576.155170,25873.982115,76635.070223,50656.970580
116,"104;175;217;334",94590.767469,false,4752.974978,27615.518370,74436.208538,50008.339704
117,"104;165;207;334",95050.034838,false,5592.418306,26263.186459,75214.241490,51174.618657
118,"104;165;227;334",94192.190664,false,5548.134798,25947.982296,75725.548206,49666.598934
119,"104;165;217;324",94387.533764,false,5368.813322,25861.390185,75758.637082,50556.023432
120,"104;165;217;344",97660.128697,false,5656.326146,27216.028755,78847.553712,50727.993882
121,"94;165;227;334",96211.875368,true,5905.323769,26178.945336,76677.768478,51577.444047
122,"114;165;227;334",97934.933684,false,6135.457250,26274.994826,76592.151926,54456.811291
123,"104;155;227;334",95258.357860,false,5733.885079,25953.432913,76487.018692,50655.061044
124,"104;175;227;334",94253.561268,false,4760.719104,27505.995544,74548.764003,49424.929237
125,"104;165;217;334",94475.689731,true,5500.293579,25960.229333,75881.548537,50148.785101
126,"104;165;237;334",94906.954172,false,5682.873383,26172.124066,76117.889649,49986.023797
127,"104;165;227;324",94351.177469,false,5613.092066,25681.541865,75931.984563,50181.102513
128,"104;165;227;344",97272.594739,false,5839.790774,27092.985931,78436.671223,50242.964847
129,"117;184;227;348",99908.317922,false,5227.226544,28760.148538,75159.418829,56682.466852
130,"107;184;227;348",98435.016661,false,5408.940148,28617.185314,75958.068769,52859.713629
