improvement,eval,angles_deg,objective
0,1,139;185;195;356,103478.009988
1,2,129;185;195;356,102832.495771
2,5,139;185;205;356,102716.923759
3,8,129;185;205;356,101564.872712
4,21,129;185;215;356,101299.264503
5,22,129;185;205;346,100951.133563
6,29,129;185;215;346,100765.721852
7,30,129;185;205;336,99570.001686
8,32,119;185;205;336,98790.074359
9,40,109;185;205;336,96780.323840
10,53,109;185;215;336,96669.624386
11,54,109;185;205;326,96007.163729
12,58,109;175;205;326,95647.084674
13,64,99;175;205;326,95505.350589
14,77,99;175;215;326,95431.810798
15,78,99;175;205;316,95294.845968
16,82,99;165;205;316,95279.700067
17,106,104;165;217;334,94475.689731
18,118,104;165;227;334,94192.190664
