improvement,eval,angles_deg,objective
0,1,70;75;125;255,105087.130205
1,2,60;75;125;255,103211.349532
2,3,50;75;125;255,102735.174010
3,4,40;75;125;255,102042.312269
4,8,40;85;125;255,101575.268881
5,12,40;95;125;255,98054.588347
6,16,40;105;125;255,97848.839949
7,22,40;105;135;255,95469.136246
8,88,0;105;135;235,95019.930268
9,94,0;105;145;235,94919.518287
10,101,0;105;145;225,93449.325320
11,106,0;105;135;225,93364.321064
12,220,330;105;135;225,93043.538261
13,255,310;105;145;225,92023.893023
