improvement,eval,angles_deg,objective
0,1,25;60;240;300,105989.158792
1,2,15;60;240;300,105835.492329
2,3,5;60;240;300,104807.383458
3,4,355;60;240;300,102739.799059
4,5,345;60;240;300,102045.365983
5,6,335;60;240;300,101050.184443
6,11,335;60;230;300,100696.360966
7,15,335;70;230;300,100444.770252
8,19,335;80;230;300,98588.563448
9,24,335;80;220;300,98033.927599
10,31,335;80;220;290,97648.791911
11,38,335;80;220;280,96834.176573
12,39,325;80;220;280,96832.728478
13,46,325;80;220;270,96094.192268
