improvement,eval,angles_deg,objective
0,1,184;242;317;323,100165.949997
1,2,174;242;317;323,98360.383124
2,3,164;242;317;323,98355.670991
3,8,164;242;307;323,98341.068715
4,9,154;242;307;323,97930.262900
5,10,144;242;307;323,97465.418756
6,17,144;242;307;313,96409.080311
