eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"114;168;236;359",98287.737872,false,4462.268845,29445.633155,74127.265735,54632.406008
2,"104;168;236;359",95739.830865,false,4072.958586,29574.644138,74244.777272,49939.679010
3,"94;168;236;359",99005.242080,false,4433.800266,30114.981993,76464.645793,52448.273849
4,"114;168;236;359",98287.737872,true,4462.268845,29445.633155,74127.265735,54632.406008
5,"104;158;236;359",96403.953949,false,4436.004506,29369.835673,73626.995090,51569.232451
6,"104;178;236;359",97111.832527,false,4059.125128,30534.361898,73301.158650,51735.532351
7,"104;168;226;359",94756.071811,false,4260.160230,28786.041401,75912.020226,47507.720131
8,"94;168;226;359",97317.207912,false,4605.775439,29168.753440,76999.566843,50085.791223
9,"114;168;226;359",95418.261477,false,4514.562091,28198.406215,76231.805818,49178.780523
10,"104;158;226;359",94879.031154,false,4526.033387,28454.706217,75197.212272,48599.370829
11,"104;178;226;359",95728.142335,false,4239.323682,29554.814371,75655.830622,48212.177943
12,"104;168;216;359",97021.761899,false,4299.684209,29676.693037,75451.133312,50639.635994
13,"104;168;236;359",95739.830865,true,4072.958586,29574.644138,74244.777272,49939.679010
14,"104;168;226;349",95151.991121,false,5237.389322,26862.077835,79606.174281,46498.873649
15,"104;168;226;9",95093.905421,false,5198.565969,27521.321669,78116.927636,46631.107931
16,"104;151;226;359",94155.758083,false,4590.697539,27886.787437,74853.855395,48502.690820
17,"94;151;226;359",96000.797463,false,4869.695369,28009.877221,75215.492315,51026.957432
18,"114;151;226;359",96016.859242,false,4943.849189,27669.202411,75882.866559,50924.748724
19,"104;141;226;359",89464.771191,false,4465.576612,25807.759346,73752.526747,44630.343720
20,"94;141;226;359",90451.310747,false,4654.815701,25638.376502,74373.095830,45943.141260
21,"114;141;226;359",90728.601853,false,4822.271810,25368.437627,74859.672727,46216.112106
22,"104;131;226;359",94123.074945,false,4695.559622,27349.140395,75051.677549,49105.072307
23,"104;151;226;359",94155.758083,true,4590.697539,27886.787437,74853.855395,48502.690820
24,"104;141;216;359",90877.431513,false,4370.403162,26504.789716,72512.326739,47492.150530
