improvement,eval,angles_deg,objective
0,1,97;251;261;332,99018.042462
1,3,107;251;261;332,98525.260306
2,5,97;251;271;332,97480.271525
3,9,107;251;271;332,95096.425440
4,18,107;241;271;332,94935.693299
5,26,107;231;271;332,94207.300006
6,38,107;231;271;322,94080.696767
7,42,107;221;271;322,93489.435631
8,103,143;221;279;309,93235.778335
9,147,147;224;279;312,92893.819489
10,275,143;222;279;309,92563.368475
11,370,143;230;271;313,92319.840862
12,378,143;220;271;313,92126.999474
13,401,140;201;271;324,90901.681076
14,415,140;201;271;314,90255.369155
15,420,140;211;271;314,90016.184705
16,428,140;221;271;314,89366.860412
