improvement,eval,angles_deg,objective
0,1,34;38;120;121,108689.649337
1,2,24;38;120;121,106578.828657
2,5,34;48;120;121,106369.351887
3,6,34;38;110;121,105029.951723
4,7,34;38;130;121,103847.196280
5,9,34;38;120;131,103098.626473
6,11,34;38;120;141,96673.017134
7,20,24;38;120;141,96307.087765
8,23,34;48;120;141,96280.458659
9,24,34;38;110;141,95404.407520
10,26,34;38;100;141,94468.976476
11,38,24;38;100;141,94192.193293
12,41,34;48;100;141,94059.981454
13,43,34;58;100;141,93778.554668
14,56,24;58;100;141,93500.799663
15,58,14;58;100;141,92827.355794
16,66,4;58;100;141,92091.397491
17,74,354;58;100;141,91918.814948
18,117,325;58;102;169,91356.448565
