eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"5;120;125;140",96950.077971,false,6754.223683,25506.139031,74497.738631,54881.691882
2,"355;120;125;140",96994.583159,false,6352.880532,26275.040616,74869.813930,53863.510091
3,"15;120;125;140",96635.235077,false,7354.511481,24694.389260,75419.302522,53753.366150
4,"5;120;125;140",96950.077971,true,6754.223683,25506.139031,74497.738631,54881.691882
5,"25;120;125;140",96365.805571,false,7139.967909,24663.075730,77291.451094,51834.072768
6,"15;120;125;140",96635.235077,true,7354.511481,24694.389260,75419.302522,53753.366150
7,"35;120;125;140",95721.015875,false,6955.671042,24513.822956,77768.484501,50734.559255
8,"25;120;125;140",96365.805571,true,7139.967909,24663.075730,77291.451094,51834.072768
9,"45;120;125;140",95839.013209,false,7040.421485,24648.413678,77623.409002,50676.947089
10,"35;110;125;140",94740.560130,false,6971.274597,24475.539277,77375.694037,49211.798475
11,"25;110;125;140",95376.912384,false,7154.089664,24586.817908,76869.171921,50402.837703
12,"45;110;125;140",94991.434825,false,7052.138579,24586.875603,77619.935318,49084.905968
13,"35;100;125;140",93078.351858,false,6714.435819,24063.023281,78028.272367,46573.513150
14,"25;100;125;140",93603.976038,false,6951.843490,24023.368991,77675.060690,47582.466423
15,"45;100;125;140",93302.744802,false,6756.842527,24128.748291,78474.756068,46359.551898
16,"35;90;125;140",95332.638027,false,6882.282106,24930.773379,77087.423687,49951.741399
17,"35;110;125;140",94740.560130,true,6971.274597,24475.539277,77375.694037,49211.798475
18,"35;100;115;140",93435.132842,false,6442.734708,23783.419343,78349.005181,48068.952401
19,"35;100;135;140",92483.757076,false,6621.634770,23659.307657,77770.479662,46635.149638
20,"25;100;135;140",93022.237916,false,6912.719852,23605.963022,77367.131602,47639.978484
21,"45;100;135;140",92652.821598,false,6543.668811,23786.305498,78327.511040,46318.183537
22,"35;90;135;140",93980.598249,false,6599.070094,24282.406417,77037.214555,49161.028922
23,"35;110;135;140",93806.432197,false,6695.762833,24095.006243,77229.123055,48802.203188
24,"35;100;125;140",93078.351858,true,6714.435819,24063.023281,78028.272367,46573.513150
25,"35;100;145;140",92607.834048,false,6380.973129,23947.869205,78118.610097,46439.373331
26,"35;100;135;130",97720.982504,false,6605.489781,25425.288055,78451.813127,52928.596209
27,"35;100;135;150",95815.114097,false,6470.037069,24541.481497,77956.594513,51650.596550
28,"52;117;135;121",100340.676817,false,6664.648087,26138.125955,77740.736231,57335.069319
29,"42;117;135;121",99845.913548,false,6700.235630,26003.092474,76999.243867,57285.927022
30,"32;117;135;121",100290.396539,false,6861.551514,25943.237136,77263.897255,57707.318522
31,"52;117;135;121",100340.676817,true,6664.648087,26138.125955,77740.736231,57335.069319
32,"42;107;135;121",96681.938672,false,6342.042310,25940.461006,76424.417361,52374.453350
33,"32;107;135;121",97004.165291,false,6440.353494,25873.261208,76525.810993,52855.290187
34,"52;107;135;121",97509.925990,false,6440.647514,26177.746326,77526.858661,52256.205638
35,"42;97;135;121",96854.018343,false,6439.643209,25352.577028,77416.841073,52706.755139
36,"42;117;135;121",99845.913548,true,6700.235630,26003.092474,76999.243867,57285.927022
37,"42;107;125;121",100018.610354,false,6643.566594,27359.010564,78401.099856,53630.966537
38,"42;107;145;121",97180.233230,false,6017.754582,26445.692651,76964.702487,52468.869506
39,"42;107;135;111",96481.780405,false,6031.288856,25702.066722,76916.281634,52580.568021
40,"32;107;135;111",96900.759912,false,6180.484266,25709.992868,76863.571538,53156.994018
