eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,20;35;55;220,150183.332532,false,0,,,
2,10;35;55;220,138409.230559,false,1,5,False,True
3,30;35;55;220,157005.779817,false,1,5,False,False
4,20;25;55;220,153940.637332,false,1,5,False,False
5,20;45;55;220,149641.112238,false,1,5,False,False
6,20;35;45;220,166766.109656,false,1,5,False,False
7,20;35;65;220,133758.836576,false,1,5,False,True
8,10;35;65;220,125568.408590,false,2,5,False,True
9,30;35;65;220,139201.969101,false,2,5,False,False
10,20;25;65;220,134736.501593,false,2,5,False,False
11,20;45;65;220,132028.061320,false,2,5,False,False
12,20;35;55;220,150183.332532,true,2,5,False,False
13,20;35;75;220,124906.363031,false,2,5,False,True
14,10;35;75;220,118425.603521,false,3,5,False,True
15,30;35;75;220,129819.132782,false,3,5,False,False
16,20;25;75;220,125675.967571,false,3,5,False,False
17,20;45;75;220,123403.622161,false,3,5,False,False
18,20;35;65;220,133758.836576,true,3,5,True,False
19,20;35;85;220,115930.760402,false,3,5,False,True
20,10;35;85;220,110762.323756,false,4,5,False,True
21,30;35;85;220,119609.566205,false,4,5,False,False
22,20;25;85;220,116321.592581,false,4,5,False,False
23,20;45;85;220,115375.464110,false,4,5,False,False
24,20;35;75;220,124906.363031,true,4,5,True,False
25,20;35;95;220,109811.831132,false,4,5,False,True
26,10;35;95;220,105558.281931,false,5,5,False,True
27,30;35;95;220,112278.059806,false,5,5,False,False
28,20;25;95;220,110101.772813,false,5,5,False,False
29,20;45;95;220,109190.045527,false,5,5,False,False
30,20;35;85;220,115930.760402,true,5,5,True,False
31,20;35;105;220,104911.279980,false,5,5,False,True
32,10;35;105;220,102482.289558,false,6,5,False,True
33,30;35;105;220,107366.354422,false,6,5,False,False
34,20;25;105;220,105235.063143,false,6,5,False,False
35,20;45;105;220,104766.489876,false,6,5,False,False
36,20;35;95;220,109811.831132,true,6,5,True,False
37,20;35;115;220,105708.321168,false,6,5,False,False
38,20;35;105;210,106893.460012,false,6,5,False,False
39,20;35;105;230,103666.450321,false,6,5,False,False
40,0;35;105;220,99160.952360,false,7,5,False,True
41,20;35;105;220,104911.279980,true,7,5,True,False
42,10;25;105;220,102455.559352,false,7,5,False,False
43,10;45;105;220,102595.074903,false,7,5,False,False
44,10;35;95;220,105558.281931,true,7,5,False,False
45,10;35;115;220,103696.407037,false,7,5,False,False
46,10;35;105;210,103850.804102,false,7,5,False,False
47,10;35;105;230,101648.516059,false,7,5,False,False
48,350;35;105;220,98963.699717,false,8,5,False,True
49,10;35;105;220,102482.289558,true,8,5,True,False
50,0;25;105;220,99297.003554,false,8,5,False,False
51,0;45;105;220,99418.977861,false,8,5,False,False
52,0;35;95;220,101823.778915,false,8,5,False,False
53,0;35;115;220,100929.908527,false,8,5,False,False
54,0;35;105;210,100600.358947,false,8,5,False,False
55,0;35;105;230,98590.164280,false,8,5,False,True
56,350;35;105;230,98583.551991,false,9,5,False,True
57,10;35;105;230,101648.516059,true,9,5,False,False
58,0;25;105;230,98713.219710,false,9,5,False,False
59,0;45;105;230,99311.666738,false,9,5,False,False
60,0;35;95;230,101004.818709,false,9,5,False,False
61,0;35;115;230,100723.267063,false,9,5,False,False
62,0;35;105;220,99160.952360,true,9,5,True,False
63,0;35;105;240,98916.283483,false,9,5,False,False
64,340;35;105;230,97273.959348,false,10,5,False,True
65,0;35;105;230,98590.164280,true,10,5,True,False
66,350;25;105;230,98639.171438,false,10,5,False,False
67,350;45;105;230,99057.147452,false,10,5,False,False
68,350;35;95;230,100530.528695,false,10,5,False,False
69,350;35;115;230,101048.866706,false,10,5,False,False
70,350;35;105;220,98963.699717,true,10,5,False,False
