eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,65;205;325;335,102492.886447,false,0,,,
2,60;205;325;335,102151.651849,false,1,5,False,True
3,70;205;325;335,101709.490477,false,1,5,False,True
4,65;205;325;335,102492.886447,true,2,5,False,True
5,75;205;325;335,101953.669296,false,2,5,False,True
6,70;200;325;335,102154.659575,false,3,5,False,True
7,70;210;325;335,101792.069547,false,3,5,False,True
8,70;205;320;335,100977.530239,false,4,5,False,True
9,65;205;320;335,102004.837430,false,4,5,False,False
10,75;205;320;335,101238.774443,false,4,5,False,False
11,70;200;320;335,101264.472084,false,4,5,False,False
12,70;210;320;335,101249.903909,false,4,5,False,False
13,70;205;315;335,100814.575770,false,4,5,False,True
14,65;205;315;335,101836.855604,false,5,5,False,True
15,75;205;315;335,101065.711219,false,5,5,False,True
16,70;200;315;335,101485.179861,false,6,5,False,True
17,70;210;315;335,100914.355744,false,6,5,False,True
18,70;205;310;335,99373.845558,false,7,5,False,True
19,65;205;310;335,99678.076966,false,7,5,False,False
20,75;205;310;335,99477.975888,false,7,5,False,False
21,70;200;310;335,99599.533703,false,7,5,False,False
22,70;210;310;335,99414.810636,false,7,5,False,False
23,70;205;305;335,99910.291346,false,7,5,False,False
24,70;205;315;335,100814.575770,true,7,5,True,False
25,70;205;310;330,99654.389364,false,7,5,False,False
26,70;205;310;340,99451.721041,false,8,5,False,True
27,65;205;310;335,99678.076966,true,8,5,False,False
28,75;205;310;335,99477.975888,true,8,5,False,False
29,70;200;310;335,99599.533703,true,8,5,False,False
30,70;210;310;335,99414.810636,true,8,5,False,True
31,70;205;305;335,99910.291346,true,9,5,False,True
32,70;205;315;335,100814.575770,true,9,5,True,False
33,70;205;310;330,99654.389364,true,9,5,False,True
34,70;205;310;340,99451.721041,true,10,5,False,True
35,65;205;310;335,99678.076966,true,10,5,False,False
36,75;205;310;335,99477.975888,true,10,5,False,False
37,70;200;310;335,99599.533703,true,10,5,False,False
38,70;210;310;335,99414.810636,true,10,5,True,False
39,70;205;305;335,99910.291346,true,10,5,False,False
40,70;205;315;335,100814.575770,true,10,5,False,False
41,70;205;310;330,99654.389364,true,10,5,True,False
42,70;205;310;340,99451.721041,true,11,4,True,True
43,65;205;310;335,99678.076966,true,11,4,False,False
44,75;205;310;335,99477.975888,true,11,4,False,False
45,70;200;310;335,99599.533703,true,11,4,False,False
46,70;210;310;335,99414.810636,true,11,4,True,False
47,70;205;305;335,99910.291346,true,11,4,False,False
