improvement,eval,angles_deg,objective
0,1,109;247;277;278,107660.030731
1,3,114;247;277;278,105697.804673
2,5,119;247;277;278,104173.228688
3,7,124;247;277;278,102964.585642
4,9,129;247;277;278,102151.196454
5,11,134;247;277;278,100245.886940
6,14,134;242;277;278,98957.277488
7,19,134;242;272;278,95681.470145
8,27,134;242;272;283,95139.299960
9,35,134;242;272;288,95081.000696
10,44,142;236;272;296,94213.419770
11,47,142;231;272;296,93958.257504
12,50,142;226;272;296,93204.347972
13,57,142;226;272;291,93189.761836
14,88,143;226;273;308,92111.707988
15,99,141;226;282;300,92087.753478
16,105,141;226;287;300,91977.323810
17,113,141;226;287;305,91628.796221
18,118,141;226;282;305,91057.884852
19,123,141;226;277;305,91007.468571
20,128,141;226;272;305,89165.653148
21,136,141;226;272;310,88666.220817
