eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"114;168;236;359",98287.737872,false,4462.268845,29445.633155,74127.265735,54632.406008
2,"104;168;236;359",95739.830865,false,4072.958586,29574.644138,74244.777272,49939.679010
3,"124;168;236;359",98555.810150,false,4381.717538,30221.908655,73181.332014,54723.035899
4,"114;158;236;359",98878.747445,false,4818.190320,29097.791706,73552.554728,56372.976113
5,"114;178;236;359",98924.489654,false,4440.659985,30354.543270,73380.529819,54878.042980
6,"114;168;226;359",95418.261477,false,4514.562091,28198.406215,76231.805818,49178.780523
7,"114;168;246;359",98453.609703,false,4404.256090,29659.007560,74951.860247,53828.831861
8,"114;168;236;349",98646.745208,false,5495.240717,27820.758207,76750.473429,53911.019140
9,"114;168;236;9",98868.589919,false,5501.821757,28117.064960,76598.443860,53900.962543
10,"114;168;216;359",99000.732465,false,4624.476829,29310.746370,75072.641623,55058.376907
11,"114;168;236;359",98287.737872,true,4462.268845,29445.633155,74127.265735,54632.406008
12,"114;168;226;349",95986.036146,false,5345.153147,26581.760427,79321.390678,48796.854467
13,"114;168;226;9",95886.637235,false,5432.213280,26940.846492,78783.676267,48243.478660
14,"104;168;226;359",94756.071811,false,4260.160230,28786.041401,75912.020226,47507.720131
15,"124;168;226;359",96120.488923,false,4680.068590,28744.501986,76445.504840,48946.331855
16,"114;158;226;359",96529.756313,false,4930.127301,27950.214096,76077.589325,51221.240508
17,"114;178;226;359",96006.682774,false,4496.533732,28916.670171,75628.213008,49558.744736
18,"94;168;226;359",97317.207912,false,4605.775439,29168.753440,76999.566843,50085.791223
19,"114;168;226;359",95418.261477,true,4514.562091,28198.406215,76231.805818,49178.780523
20,"104;158;226;359",94879.031154,false,4526.033387,28454.706217,75197.212272,48599.370829
21,"104;178;226;359",95728.142335,false,4239.323682,29554.814371,75655.830622,48212.177943
22,"104;168;216;359",97021.761899,false,4299.684209,29676.693037,75451.133312,50639.635994
23,"104;168;236;359",95739.830865,true,4072.958586,29574.644138,74244.777272,49939.679010
24,"104;168;226;349",95151.991121,false,5237.389322,26862.077835,79606.174281,46498.873649
