improvement,eval,angles_deg,objective
0,1,97;251;261;332,99018.042462
1,3,107;251;261;332,98525.260306
2,6,107;241;261;332,98019.957398
3,9,107;231;261;332,97315.585465
4,12,107;221;261;332,97057.061971
5,17,107;221;251;332,96972.087774
6,18,97;221;251;332,96683.389109
7,25,97;221;251;322,96348.459023
8,32,97;221;251;312,95990.716566
9,61,104;221;251;312,95616.308262
10,138,104;221;257;306,94583.778813
11,146,104;221;257;316,93321.072246
12,154,104;221;257;326,93245.297891
13,176,104;201;257;327,93081.877223
14,183,104;201;257;317,92874.052148
15,187,104;211;257;317,92686.570568
16,191,104;221;257;317,92509.812015
17,203,104;224;257;317,92095.290693
