improvement,eval,angles_deg,objective
0,1,130;180;280;340,99165.010100
1,2,125;180;280;340,98183.202364
2,7,125;180;275;340,97145.899892
3,29,105;185;279;340,96395.286221
4,32,105;180;279;340,96371.222746
5,39,105;180;279;335,95780.901896
6,42,105;175;279;335,95614.852224
7,47,105;175;274;335,95421.763832
8,54,105;175;274;330,94635.438143
9,60,105;175;279;330,94403.655956
10,83,105;175;279;326,94162.910230
11,88,105;175;274;326,94148.899964
12,93,105;175;269;326,94052.352764
13,125,105;160;269;308,94038.126784
14,139,105;160;257;308,91641.681967
15,164,105;160;258;308,91602.537226
16,189,103;160;258;308,91407.289229
