eval,angles_deg,objective,cached
1,"130;140;240;330",95473.932897,false
2,"125;140;240;330",94572.490757,false
3,"120;140;240;330",94995.237158,false
4,"130;140;240;330",95473.932897,true
5,"125;135;240;330",99088.528955,false
6,"125;145;240;330",98891.366418,false
7,"125;140;235;330",94520.124344,false
8,"120;140;235;330",95051.245301,false
9,"130;140;235;330",95448.117324,false
10,"125;135;235;330",99495.230105,false
11,"125;145;235;330",98871.796484,false
12,"125;140;230;330",93876.873742,false
13,"120;140;230;330",94463.443142,false
14,"130;140;230;330",94780.085172,false
15,"125;135;230;330",98445.592125,false
16,"125;145;230;330",98300.692365,false
17,"125;140;225;330",91780.978462,false
18,"120;140;225;330",92239.949763,false
19,"130;140;225;330",92593.421077,false
20,"125;135;225;330",95653.065830,false
21,"125;145;225;330",95484.412469,false
22,"125;140;220;330",93713.274132,false
23,"125;140;230;330",93876.873742,true
24,"125;140;225;325",92235.743208,false
25,"125;140;225;335",92024.121819,false
26,"130;140;225;330",92593.421077,true
27,"130;145;225;330",95984.646747,false
28,"130;145;230;330",98854.188290,false
29,"125;145;230;330",98300.692365,true
30,"120;145;230;330",98558.030834,false
31,"130;145;230;330",98854.188290,true
32,"125;140;230;330",93876.873742,true
33,"120;140;230;330",94463.443142,true
34,"130;140;230;330",94780.085172,true
35,"125;135;230;330",98445.592125,true
36,"125;145;230;330",98300.692365,true
37,"125;140;225;330",91780.978462,true
38,"120;140;225;330",92239.949763,true
39,"130;140;225;330",92593.421077,true
40,"125;135;225;330",95653.065830,true
41,"125;145;225;330",95484.412469,true
42,"125;140;220;330",93713.274132,true
43,"125;140;230;330",93876.873742,true
44,"125;140;225;325",92235.743208,true
45,"125;140;225;335",92024.121819,true
46,"125;140;220;330",93713.274132,true
47,"130;140;220;330",94639.821795,false
48,"125;140;220;330",93713.274132,true
49,"120;140;220;330",94171.026758,false
50,"130;140;220;330",94639.821795,true
51,"125;135;220;330",98110.930158,false
52,"125;145;220;330",97759.928536,false
53,"125;140;215;330",94586.736292,false
54,"125;140;225;330",91780.978462,true
55,"120;140;225;330",92239.949763,true
56,"130;140;225;330",92593.421077,true
57,"125;135;225;330",95653.065830,true
58,"125;145;225;330",95484.412469,true
59,"125;140;220;330",93713.274132,true
60,"125;140;230;330",93876.873742,true
61,"125;140;225;325",92235.743208,true
62,"125;140;225;335",92024.121819,true
63,"125;135;225;330",95653.065830,true
64,"125;140;225;330",91780.978462,true
65,"125;140;220;330",93713.274132,true
66,"120;140;220;330",94171.026758,true
67,"130;140;220;330",94639.821795,true
68,"125;135;220;330",98110.930158,true
69,"125;145;220;330",97759.928536,true
70,"125;140;215;330",94586.736292,true
71,"125;140;225;330",91780.978462,true
72,"120;140;225;330",92239.949763,true
73,"130;140;225;330",92593.421077,true
74,"125;135;225;330",95653.065830,true
75,"125;145;225;330",95484.412469,true
76,"125;140;220;330",93713.274132,true
77,"125;140;230;330",93876.873742,true
78,"125;140;225;325",92235.743208,true
79,"125;140;225;335",92024.121819,true
80,"125;140;225;335",92024.121819,true
81,"125;140;230;335",94020.202498,false
82,"125;140;230;330",93876.873742,true
83,"120;140;230;330",94463.443142,true
84,"130;140;230;330",94780.085172,true
85,"125;135;230;330",98445.592125,true
86,"125;145;230;330",98300.692365,true
87,"125;140;225;330",91780.978462,true
88,"120;140;225;330",92239.949763,true
89,"130;140;225;330",92593.421077,true
90,"125;135;225;330",95653.065830,true
91,"125;145;225;330",95484.412469,true
92,"125;140;220;330",93713.274132,true
93,"125;140;230;330",93876.873742,true
94,"125;140;225;325",92235.743208,true
95,"125;140;225;335",92024.121819,true
96,"125;140;220;330",93713.274132,true
97,"125;140;215;330",94586.736292,true
98,"120;140;215;330",95008.083213,false
99,"115;140;215;330",94186.951014,false
100,"110;140;215;330",93160.575877,false
101,"105;140;215;330",91029.258505,false
102,"100;140;215;330",92099.900917,false
103,"110;140;215;330",93160.575877,true
104,"105;135;215;330",94628.632449,false
105,"105;145;215;330",95128.530250,false
106,"105;140;210;330",90959.747263,false
107,"100;140;210;330",92091.916853,false
108,"110;140;210;330",93026.708982,false
109,"105;135;210;330",94859.685182,false
110,"105;145;210;330",95228.038893,false
111,"105;140;205;330",91012.710988,false
112,"105;140;215;330",91029.258505,true
113,"105;140;210;325",91001.245890,false
114,"105;140;210;335",91534.886740,false
115,"105;140;210;335",91534.886740,true
116,"105;145;210;335",95668.667012,false
117,"105;145;205;335",95709.256763,false
118,"100;145;205;335",97004.847466,false
119,"110;145;205;335",97601.063564,false
120,"105;140;205;335",91502.637828,false
121,"100;140;205;335",92645.902047,false
122,"110;140;205;335",93433.875714,false
123,"105;135;205;335",95573.965566,false
124,"105;145;205;335",95709.256763,true
125,"105;140;200;335",92036.860127,false
126,"105;140;210;335",91534.886740,true
127,"105;140;205;330",91012.710988,true
128,"100;140;205;330",92210.803458,false
129,"110;140;205;330",93105.144638,false
130,"105;135;205;330",95016.618418,false
131,"105;145;205;330",95280.582134,false
132,"105;140;200;330",91526.476676,false
133,"105;140;210;330",90959.747263,true
134,"100;140;210;330",92091.916853,true
135,"110;140;210;330",93026.708982,true
136,"105;135;210;330",94859.685182,true
137,"105;145;210;330",95228.038893,true
138,"105;140;205;330",91012.710988,true
139,"105;140;215;330",91029.258505,true
140,"105;140;210;325",91001.245890,true
141,"105;140;210;335",91534.886740,true
142,"100;140;210;330",92091.916853,true
143,"100;140;210;335",92648.719122,false
144,"100;145;210;335",97024.941150,false
145,"95;145;210;335",97091.814747,false
146,"105;145;210;335",95668.667012,true
147,"100;145;210;335",97024.941150,true
148,"110;145;210;335",97568.582518,false
149,"105;140;210;335",91534.886740,true
150,"100;140;210;335",92648.719122,true
151,"110;140;210;335",93400.749066,false
152,"105;135;210;335",95374.907214,false
153,"105;145;210;335",95668.667012,true
154,"105;140;205;335",91502.637828,true
155,"100;140;205;335",92645.902047,true
156,"110;140;205;335",93433.875714,true
157,"105;135;205;335",95573.965566,true
158,"105;145;205;335",95709.256763,true
159,"105;140;200;335",92036.860127,true
160,"105;140;210;335",91534.886740,true
161,"105;140;205;330",91012.710988,true
162,"100;140;205;330",92210.803458,true
163,"110;140;205;330",93105.144638,true
164,"105;135;205;330",95016.618418,true
165,"105;145;205;330",95280.582134,true
166,"105;140;200;330",91526.476676,true
167,"105;140;210;330",90959.747263,true
168,"100;140;210;330",92091.916853,true
169,"110;140;210;330",93026.708982,true
170,"105;135;210;330",94859.685182,true
171,"105;145;210;330",95228.038893,true
172,"105;140;205;330",91012.710988,true
173,"105;140;215;330",91029.258505,true
174,"105;140;210;325",91001.245890,true
175,"105;140;210;335",91534.886740,true
176,"110;140;210;330",93026.708982,true
177,"110;135;210;330",97298.601355,false
178,"110;130;210;330",98566.173609,false
179,"105;130;210;330",96507.697124,false
180,"100;130;210;330",97056.462965,false
181,"110;130;210;330",98566.173609,true
182,"105;125;210;330",96047.614158,false
183,"100;125;210;330",96908.854167,false
184,"110;125;210;330",98784.441978,false
185,"105;120;210;330",96175.512864,false
186,"105;130;210;330",96507.697124,true
187,"105;125;205;330",96037.661522,false
188,"100;125;205;330",97282.509405,false
189,"110;125;205;330",98779.028850,false
190,"105;120;205;330",96197.773270,false
191,"105;130;205;330",96301.449767,false
192,"105;125;200;330",96919.563702,false
193,"105;125;210;330",96047.614158,true
194,"105;125;205;325",96125.294182,false
195,"105;125;205;335",96140.378837,false
196,"100;140;210;330",92091.916853,true
197,"105;140;210;330",90959.747263,true
198,"105;140;210;325",91001.245890,true
199,"100;140;210;325",92161.754139,false
200,"110;140;210;325",93201.390389,false
201,"105;135;210;325",94440.819642,false
202,"105;145;210;325",94572.975110,false
203,"105;140;205;325",91013.228515,false
204,"105;140;215;325",91109.033090,false
205,"105;140;210;320",90879.431091,false
206,"100;140;210;320",92133.975726,false
207,"110;140;210;320",93097.844564,false
208,"105;135;210;320",94921.493442,false
209,"105;145;210;320",93634.570963,false
210,"105;140;205;320",90814.445186,false
211,"100;140;205;320",92047.939654,false
212,"110;140;205;320",93046.041443,false
213,"105;135;205;320",94887.068472,false
214,"105;145;205;320",93691.863603,false
215,"105;140;200;320",91474.096524,false
216,"105;140;210;320",90879.431091,true
217,"105;140;205;315",89981.533096,false
218,"100;140;205;315",91016.694352,false
219,"110;140;205;315",92206.562481,false
220,"105;135;205;315",95460.076622,false
221,"105;145;205;315",93638.399888,false
222,"105;140;200;315",90617.210041,false
223,"105;140;210;315",89986.804887,false
224,"105;140;205;310",89677.529101,false
225,"100;140;205;310",90373.211205,false
226,"110;140;205;310",92071.573294,false
227,"105;135;205;310",94379.451943,false
228,"105;145;205;310",93607.219891,false
