improvement,eval,angles_deg,objective
0,1,55;205;255;295,104833.512633
1,9,55;205;255;305,101921.699748
2,10,45;205;255;305,101900.492274
3,13,55;215;255;305,101697.324899
4,17,55;205;255;315,100984.748318
5,23,55;205;265;315,100681.329540
6,25,55;205;255;325,99761.157452
7,31,55;205;265;325,99449.611501
8,39,55;205;275;325,97620.101500
9,53,42;181;275;311,96515.293582
10,59,32;181;275;311,96101.768957
11,60,52;181;275;311,95895.410750
12,61,42;171;275;311,95214.742493
13,67,32;171;275;311,95110.135529
14,68,52;171;275;311,94325.133542
