improvement,eval,angles_deg,objective
0,1,35;135;320;355,100719.336287
1,2,30;135;320;355,100656.870213
2,5,35;140;320;355,97027.338807
3,10,30;140;320;355,96881.006723
4,14,35;140;315;355,95673.024404
5,18,30;140;315;355,95568.303880
6,22,35;140;310;355,94082.086536
7,33,35;140;310;0,93182.753978
8,56,29;141;306;0,92487.388275
9,59,24;141;306;0,92467.211509
10,60,34;141;306;0,92436.956162
11,68,39;141;306;0,92146.425393
12,191,38;141;307;1,92088.446127
13,323,49;141;308;357,92033.275265
14,404,52;141;307;359,91966.748575
15,418,52;141;307;354,91932.995913
