eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,230;250;330;355,100508.093893,false,0,,,
2,225;250;330;355,97140.628474,false,1,5,False,True
3,235;250;330;355,102769.960946,false,1,5,False,False
4,230;245;330;355,101662.052610,false,1,5,False,False
5,230;255;330;355,98666.860293,false,1,5,False,False
6,230;250;325;355,100504.787002,false,1,5,False,False
7,230;250;335;355,101797.998996,false,1,5,False,False
8,230;250;330;350,101008.371707,false,1,5,False,False
9,230;250;330;0,99724.453636,false,1,5,False,False
10,220;250;330;355,99763.301388,false,2,5,False,True
11,230;250;330;355,100508.093893,true,2,5,False,False
12,225;245;330;355,97518.567720,false,2,5,False,True
13,225;255;330;355,95420.356054,false,2,5,False,True
14,225;250;325;355,97066.185659,false,2,5,False,False
15,225;250;335;355,98107.539760,false,2,5,False,False
16,225;250;330;350,97307.088555,false,2,5,False,False
17,225;250;330;0,96557.359343,false,2,5,False,False
18,220;255;330;355,97969.870673,false,3,5,False,True
19,230;255;330;355,98666.860293,true,3,5,False,False
20,225;250;330;355,97140.628474,true,3,5,True,False
21,225;260;330;355,96844.548759,false,3,5,False,True
22,225;255;325;355,95244.272883,false,3,5,False,True
23,225;255;335;355,96430.206791,false,3,5,False,False
24,225;255;330;350,96056.830893,false,3,5,False,False
25,225;255;330;0,94835.262186,false,3,5,False,True
26,220;255;330;0,97398.536419,false,4,5,False,True
27,230;255;330;0,97639.015020,false,4,5,False,False
28,225;250;330;0,96557.359343,true,4,5,False,True
29,225;260;330;0,95937.290340,false,4,5,False,True
30,225;255;325;0,94551.004108,false,4,5,False,True
31,225;255;335;0,95586.871527,false,4,5,False,False
32,225;255;330;355,95420.356054,true,4,5,True,False
33,225;255;330;5,95579.580461,false,4,5,False,False
34,220;255;325;0,97066.597798,false,5,5,False,True
35,230;255;325;0,97357.388146,false,5,5,False,False
36,225;250;325;0,96487.018707,false,5,5,False,True
37,225;260;325;0,95948.858388,false,5,5,False,True
38,225;255;320;0,94748.274639,false,5,5,False,True
39,225;255;330;0,94835.262186,true,5,5,True,False
40,225;255;325;355,95244.272883,true,5,5,False,False
41,225;255;325;5,95284.464493,false,5,5,False,False
42,220;255;325;0,97066.597798,true,6,5,False,True
43,230;255;325;0,97357.388146,true,6,5,False,False
44,225;250;325;0,96487.018707,true,6,5,False,True
45,225;260;325;0,95948.858388,true,6,5,False,True
46,225;255;320;0,94748.274639,true,6,5,True,False
47,225;255;330;0,94835.262186,true,6,5,True,False
48,225;255;325;355,95244.272883,true,6,5,False,True
49,225;255;325;5,95284.464493,true,6,5,False,False
50,220;255;325;0,97066.597798,true,7,5,False,True
51,230;255;325;0,97357.388146,true,7,5,False,False
52,225;250;325;0,96487.018707,true,7,5,False,True
53,225;260;325;0,95948.858388,true,7,5,False,True
54,225;255;320;0,94748.274639,true,7,5,True,False
55,225;255;330;0,94835.262186,true,7,5,True,False
56,225;255;325;355,95244.272883,true,7,5,True,False
57,225;255;325;5,95284.464493,true,7,5,False,True
58,220;255;325;0,97066.597798,true,8,5,False,True
59,230;255;325;0,97357.388146,true,8,5,False,False
60,225;250;325;0,96487.018707,true,8,5,False,True
61,225;260;325;0,95948.858388,true,8,5,False,True
62,225;255;320;0,94748.274639,true,8,5,True,False
63,225;255;330;0,94835.262186,true,8,5,True,False
64,225;255;325;355,95244.272883,true,8,5,True,False
65,225;255;325;5,95284.464493,true,8,5,True,False
66,220;255;325;0,97066.597798,true,9,5,False,True
67,230;255;325;0,97357.388146,true,9,5,False,False
68,225;250;325;0,96487.018707,true,9,5,False,True
69,225;260;325;0,95948.858388,true,9,5,True,False
70,225;255;320;0,94748.274639,true,9,5,True,False
71,225;255;330;0,94835.262186,true,9,5,False,True
72,225;255;325;355,95244.272883,true,9,5,True,False
73,225;255;325;5,95284.464493,true,9,5,True,False
74,220;255;325;0,97066.597798,true,10,5,False,True
75,230;255;325;0,97357.388146,true,10,5,False,False
76,225;250;325;0,96487.018707,true,10,5,False,True
77,225;260;325;0,95948.858388,true,10,5,True,False
78,225;255;320;0,94748.274639,true,10,5,True,False
79,225;255;330;0,94835.262186,true,10,5,True,False
80,225;255;325;355,95244.272883,true,10,5,True,False
81,225;255;325;5,95284.464493,true,10,5,True,False
82,220;255;325;0,97066.597798,true,11,4,False,True
