eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,87;240;266;315,100922.161839,false,0,,,
2,77;240;266;315,100843.833968,false,1,5,False,True
3,97;240;266;315,98143.111652,false,1,5,False,True
4,87;240;266;315,100922.161839,true,2,5,False,True
5,107;240;266;315,97859.098961,false,2,5,False,True
6,97;240;266;315,98143.111652,true,3,5,True,True
7,117;240;266;315,99380.711116,false,3,5,False,False
8,107;230;266;315,96643.077377,false,3,5,False,True
9,97;230;266;315,97032.670207,false,4,5,False,True
10,117;230;266;315,98525.114076,false,4,5,False,False
11,107;220;266;315,97025.745185,false,4,5,False,True
12,107;240;266;315,97859.098961,true,5,5,True,True
13,107;230;256;315,94716.717547,false,5,5,False,True
14,97;230;256;315,93889.498716,false,6,5,False,True
15,117;230;256;315,96242.303581,false,6,5,False,False
16,107;220;256;315,94652.573265,false,6,5,False,False
17,107;240;256;315,95869.380066,false,6,5,False,False
18,107;230;246;315,97270.922703,false,6,5,False,False
19,107;230;266;315,96643.077377,true,6,5,True,False
20,107;230;256;305,96548.464699,false,6,5,False,False
21,107;230;256;325,94696.943049,false,6,5,False,False
22,87;230;256;315,97264.344315,false,7,5,False,True
23,107;230;256;315,94716.717547,true,7,5,True,False
24,87;230;256;315,97264.344315,true,7,5,False,False
25,107;230;256;315,94716.717547,true,7,5,True,False
26,87;230;256;315,97264.344315,true,7,5,False,False
27,107;230;256;315,94716.717547,true,7,5,True,False
28,87;230;256;315,97264.344315,true,7,5,False,False
29,107;230;256;315,94716.717547,true,7,5,True,False
30,87;230;256;315,97264.344315,true,8,5,True,True
31,107;230;256;315,94716.717547,true,8,5,True,False
32,87;230;256;315,97264.344315,true,8,5,True,False
33,107;230;256;315,94716.717547,true,8,5,True,False
34,87;230;256;315,97264.344315,true,8,5,True,False
35,107;230;256;315,94716.717547,true,8,5,True,False
36,87;230;256;315,97264.344315,true,8,5,True,False
37,107;230;256;315,94716.717547,true,8,5,True,False
38,87;230;256;315,97264.344315,true,9,6,True,True
39,107;230;256;315,94716.717547,true,9,6,True,False
40,87;230;256;315,97264.344315,true,9,6,True,False
41,107;230;256;315,94716.717547,true,9,6,True,False
42,87;230;256;315,97264.344315,true,9,6,True,False
43,107;230;256;315,94716.717547,true,9,6,True,False
44,87;230;256;315,97264.344315,true,9,6,True,False
45,107;230;256;315,94716.717547,true,9,6,True,False
46,87;230;256;315,97264.344315,true,10,7,True,True
47,107;230;256;315,94716.717547,true,10,7,True,False
48,87;230;256;315,97264.344315,true,10,7,True,False
49,107;230;256;315,94716.717547,true,10,7,True,False
50,87;230;256;315,97264.344315,true,10,7,True,False
51,107;230;256;315,94716.717547,true,10,7,True,False
52,87;230;256;315,97264.344315,true,10,7,True,False
53,107;230;256;315,94716.717547,true,10,7,True,False
54,87;230;256;315,97264.344315,true,11,8,True,True
55,107;230;256;315,94716.717547,true,11,8,True,False
56,87;230;256;315,97264.344315,true,11,8,True,False
57,107;230;256;315,94716.717547,true,11,8,True,False
58,87;230;256;315,97264.344315,true,11,8,True,False
59,107;230;256;315,94716.717547,true,11,8,True,False
60,87;230;256;315,97264.344315,true,11,8,True,False
61,107;230;256;315,94716.717547,true,11,8,True,False
62,87;230;256;315,97264.344315,true,12,8,True,True
63,107;230;256;315,94716.717547,true,12,8,True,False
64,87;230;256;315,97264.344315,true,12,8,True,False
65,107;230;256;315,94716.717547,true,12,8,True,False
66,87;230;256;315,97264.344315,true,12,8,True,False
67,107;230;256;315,94716.717547,true,12,8,True,False
68,87;230;256;315,97264.344315,true,12,8,True,False
69,107;230;256;315,94716.717547,true,12,8,True,False
70,87;230;256;315,97264.344315,true,13,8,True,True
71,107;230;256;315,94716.717547,true,13,8,True,False
