eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,88;91;113;188,108990.411369,false,0,,,
2,78;91;113;188,104704.632676,false,1,5,False,True
3,98;91;113;188,107016.242223,false,1,5,False,False
4,88;81;113;188,105379.912194,false,1,5,False,False
5,88;101;113;188,107539.583434,false,1,5,False,False
6,88;91;103;188,118506.732902,false,1,5,False,False
7,88;91;123;188,106484.041793,false,1,5,False,False
8,88;91;113;178,104842.518588,false,1,5,False,False
9,88;91;113;198,109642.580698,false,1,5,False,False
10,68;91;113;188,104676.190059,false,2,5,False,True
11,88;91;113;188,108990.411369,true,2,5,False,False
12,78;81;113;188,105036.983978,false,2,5,False,False
13,78;101;113;188,103885.201061,false,2,5,False,True
14,68;101;113;188,103683.257185,false,3,5,False,True
15,88;101;113;188,107539.583434,true,3,5,False,False
16,78;91;113;188,104704.632676,true,3,5,True,False
17,78;111;113;188,105887.332076,false,3,5,False,False
18,78;101;103;188,106443.070545,false,3,5,False,False
19,78;101;123;188,101770.759100,false,3,5,False,True
20,68;101;123;188,102292.560584,false,4,5,False,True
21,88;101;123;188,104691.163699,false,4,5,False,False
22,78;91;123;188,102807.696123,false,4,5,False,False
23,78;111;123;188,102999.146843,false,4,5,False,False
24,78;101;113;188,103885.201061,true,4,5,True,False
25,78;101;133;188,98958.520101,false,4,5,False,True
26,68;101;133;188,99581.060151,false,5,5,False,True
27,88;101;133;188,101831.370182,false,5,5,False,False
28,78;91;133;188,101055.874046,false,5,5,False,False
29,78;111;133;188,100248.720067,false,5,5,False,False
30,78;101;123;188,101770.759100,true,5,5,True,False
31,78;101;143;188,96995.798660,false,5,5,False,True
32,68;101;143;188,97646.958755,false,6,5,False,True
33,88;101;143;188,99543.651181,false,6,5,False,False
34,78;91;143;188,98300.893702,false,6,5,False,False
35,78;111;143;188,97760.584034,false,6,5,False,False
36,78;101;133;188,98958.520101,true,6,5,True,False
37,78;101;153;188,98431.127668,false,6,5,False,False
38,78;101;143;178,94721.800412,false,6,5,False,True
39,68;101;143;178,95409.589833,false,7,5,False,True
40,88;101;143;178,97113.996512,false,7,5,False,False
41,78;91;143;178,95982.528568,false,7,5,False,False
42,78;111;143;178,95851.020064,false,7,5,False,False
43,78;101;133;178,96650.456545,false,7,5,False,False
44,78;101;153;178,96721.728129,false,7,5,False,False
45,78;101;143;168,95352.683721,false,7,5,False,True
46,78;101;143;188,96995.798660,true,8,5,True,True
47,68;101;143;178,95409.589833,true,8,5,False,True
48,88;101;143;178,97113.996512,true,9,5,False,True
49,78;91;143;178,95982.528568,true,9,5,False,True
50,78;111;143;178,95851.020064,true,10,5,False,True
51,78;101;133;178,96650.456545,true,10,5,False,False
52,78;101;153;178,96721.728129,true,10,5,False,False
53,78;101;143;168,95352.683721,true,10,5,True,False
54,78;101;143;188,96995.798660,true,10,5,True,False
55,68;101;143;178,95409.589833,true,10,5,True,False
56,88;101;143;178,97113.996512,true,10,5,False,False
57,78;91;143;178,95982.528568,true,10,5,True,False
58,78;111;143;178,95851.020064,true,11,4,True,True
59,78;101;133;178,96650.456545,true,11,4,False,False
60,78;101;153;178,96721.728129,true,11,4,False,False
61,78;101;143;168,95352.683721,true,11,4,True,False
62,78;101;143;188,96995.798660,true,11,4,False,False
63,68;101;143;178,95409.589833,true,11,4,True,False
64,88;101;143;178,97113.996512,true,11,4,False,False
65,78;91;143;178,95982.528568,true,11,4,True,False
66,78;111;143;178,95851.020064,true,12,5,True,True
67,78;101;133;178,96650.456545,true,12,5,False,False
68,78;101;153;178,96721.728129,true,12,5,False,False
69,78;101;143;168,95352.683721,true,12,5,True,False
70,78;101;143;188,96995.798660,true,12,5,False,False
71,68;101;143;178,95409.589833,true,12,5,True,False
72,88;101;143;178,97113.996512,true,12,5,False,False
73,78;91;143;178,95982.528568,true,12,5,True,False
74,78;111;143;178,95851.020064,true,13,6,True,True
75,78;101;133;178,96650.456545,true,13,6,False,False
76,78;101;153;178,96721.728129,true,13,6,False,False
77,78;101;143;168,95352.683721,true,13,6,True,False
78,78;101;143;188,96995.798660,true,13,6,False,False
79,68;101;143;178,95409.589833,true,13,6,True,False
80,88;101;143;178,97113.996512,true,13,6,False,False
81,78;91;143;178,95982.528568,true,13,6,True,False
82,78;111;143;178,95851.020064,true,14,7,True,True
83,78;101;133;178,96650.456545,true,14,7,False,False
84,78;101;153;178,96721.728129,true,14,7,False,False
85,78;101;143;168,95352.683721,true,14,7,True,False
86,78;101;143;188,96995.798660,true,14,7,False,False
87,68;101;143;178,95409.589833,true,14,7,True,False
88,88;101;143;178,97113.996512,true,14,7,False,False
89,78;91;143;178,95982.528568,true,14,7,True,False
90,78;111;143;178,95851.020064,true,15,8,True,True
91,78;101;133;178,96650.456545,true,15,8,False,False
92,78;101;153;178,96721.728129,true,15,8,False,False
93,78;101;143;168,95352.683721,true,15,8,True,False
94,78;101;143;188,96995.798660,true,15,8,False,False
95,68;101;143;178,95409.589833,true,15,8,True,False
96,88;101;143;178,97113.996512,true,15,8,False,False
97,78;91;143;178,95982.528568,true,15,8,True,False
98,78;111;143;178,95851.020064,true,16,8,True,True
99,78;101;133;178,96650.456545,true,16,8,False,False
100,78;101;153;178,96721.728129,true,16,8,False,False
101,78;101;143;168,95352.683721,true,16,8,False,True
102,78;101;143;188,96995.798660,true,17,8,False,True
103,68;101;143;178,95409.589833,true,17,8,False,True
104,88;101;143;178,97113.996512,true,18,8,False,True
105,78;91;143;178,95982.528568,true,18,8,False,True
106,78;111;143;178,95851.020064,true,19,8,True,True
107,78;101;133;178,96650.456545,true,19,8,False,False
108,78;101;153;178,96721.728129,true,19,8,False,False
109,78;101;143;168,95352.683721,true,19,8,True,False
110,78;101;143;188,96995.798660,true,19,8,False,False
111,68;101;143;178,95409.589833,true,19,8,True,False
112,88;101;143;178,97113.996512,true,19,8,False,False
113,78;91;143;178,95982.528568,true,19,8,True,False
114,78;111;143;178,95851.020064,true,20,8,True,True
115,78;101;133;178,96650.456545,true,20,8,False,False
116,78;101;153;178,96721.728129,true,20,8,False,False
117,78;101;143;168,95352.683721,true,20,8,True,False
118,78;101;143;188,96995.798660,true,20,8,False,False
119,68;101;143;178,95409.589833,true,20,8,True,False
120,88;101;143;178,97113.996512,true,20,8,False,False
121,78;91;143;178,95982.528568,true,20,8,True,False
122,78;111;143;178,95851.020064,true,21,8,True,True
123,78;101;133;178,96650.456545,true,21,8,False,False
124,78;101;153;178,96721.728129,true,21,8,False,False
125,78;101;143;168,95352.683721,true,21,8,True,False
126,78;101;143;188,96995.798660,true,21,8,False,False
127,68;101;143;178,95409.589833,true,21,8,True,False
128,88;101;143;178,97113.996512,true,21,8,False,False
129,78;91;143;178,95982.528568,true,21,8,True,False
130,78;111;143;178,95851.020064,true,22,8,True,True
131,78;101;133;178,96650.456545,true,22,8,False,False
132,78;101;153;178,96721.728129,true,22,8,False,False
133,78;101;143;168,95352.683721,true,22,8,True,False
134,78;101;143;188,96995.798660,true,22,8,False,False
135,68;101;143;178,95409.589833,true,22,8,True,False
136,88;101;143;178,97113.996512,true,22,8,False,False
137,78;91;143;178,95982.528568,true,22,8,True,False
138,78;111;143;178,95851.020064,true,23,8,True,True
139,78;101;133;178,96650.456545,true,23,8,False,False
140,78;101;153;178,96721.728129,true,23,8,False,False
141,78;101;143;168,95352.683721,true,23,8,True,False
142,78;101;143;188,96995.798660,true,23,8,False,False
143,68;101;143;178,95409.589833,true,23,8,True,False
144,88;101;143;178,97113.996512,true,23,8,False,False
145,78;91;143;178,95982.528568,true,23,8,True,False
146,78;111;143;178,95851.020064,true,24,8,True,True
147,78;101;133;178,96650.456545,true,24,8,False,False
148,78;101;153;178,96721.728129,true,24,8,False,False
149,78;101;143;168,95352.683721,true,24,8,True,False
150,78;101;143;188,96995.798660,true,24,8,False,False
151,68;101;143;178,95409.589833,true,24,8,True,False
152,88;101;143;178,97113.996512,true,24,8,False,False
153,78;91;143;178,95982.528568,true,24,8,True,False
154,78;111;143;178,95851.020064,true,25,8,True,True
155,78;101;133;178,96650.456545,true,25,8,False,False
156,78;101;153;178,96721.728129,true,25,8,False,False
157,78;101;143;168,95352.683721,true,25,8,False,True
158,78;101;143;188,96995.798660,true,26,8,False,True
159,68;101;143;178,95409.589833,true,26,8,False,True
160,88;101;143;178,97113.996512,true,27,8,False,True
161,78;91;143;178,95982.528568,true,27,8,False,True
162,78;111;143;178,95851.020064,true,28,8,True,True
163,78;101;133;178,96650.456545,true,28,8,False,False
164,78;101;153;178,96721.728129,true,28,8,False,False
165,78;101;143;168,95352.683721,true,28,8,True,False
166,78;101;143;188,96995.798660,true,28,8,False,False
167,68;101;143;178,95409.589833,true,28,8,True,False
168,88;101;143;178,97113.996512,true,28,8,False,False
169,78;91;143;178,95982.528568,true,28,8,True,False
170,78;111;143;178,95851.020064,true,29,8,True,True
171,78;101;133;178,96650.456545,true,29,8,False,False
172,78;101;153;178,96721.728129,true,29,8,False,False
173,78;101;143;168,95352.683721,true,29,8,True,False
174,78;101;143;188,96995.798660,true,29,8,False,False
175,68;101;143;178,95409.589833,true,29,8,True,False
176,88;101;143;178,97113.996512,true,29,8,False,False
177,78;91;143;178,95982.528568,true,29,8,True,False
178,78;111;143;178,95851.020064,true,30,8,True,True
179,78;101;133;178,96650.456545,true,30,8,False,False
180,78;101;153;178,96721.728129,true,30,8,False,False
181,78;101;143;168,95352.683721,true,30,8,True,False
182,78;101;143;188,96995.798660,true,30,8,False,False
183,68;101;143;178,95409.589833,true,30,8,True,False
184,88;101;143;178,97113.996512,true,30,8,False,False
185,78;91;143;178,95982.528568,true,30,8,True,False
186,78;111;143;178,95851.020064,true,31,8,True,True
187,78;101;133;178,96650.456545,true,31,8,False,False
188,78;101;153;178,96721.728129,true,31,8,False,False
189,78;101;143;168,95352.683721,true,31,8,True,False
190,78;101;143;188,96995.798660,true,31,8,False,False
191,68;101;143;178,95409.589833,true,31,8,True,False
192,88;101;143;178,97113.996512,true,31,8,False,False
193,78;91;143;178,95982.528568,true,31,8,True,False
194,78;111;143;178,95851.020064,true,32,8,True,True
195,78;101;133;178,96650.456545,true,32,8,False,False
196,78;101;153;178,96721.728129,true,32,8,False,False
197,78;101;143;168,95352.683721,true,32,8,True,False
198,78;101;143;188,96995.798660,true,32,8,False,False
199,68;101;143;178,95409.589833,true,32,8,True,False
200,88;101;143;178,97113.996512,true,32,8,False,False
201,78;91;143;178,95982.528568,true,32,8,True,False
202,78;111;143;178,95851.020064,true,33,8,True,True
203,78;101;133;178,96650.456545,true,33,8,False,False
204,78;101;153;178,96721.728129,true,33,8,False,False
205,78;101;143;168,95352.683721,true,33,8,True,False
206,78;101;143;188,96995.798660,true,33,8,False,False
207,68;101;143;178,95409.589833,true,33,8,True,False
208,88;101;143;178,97113.996512,true,33,8,False,False
209,78;91;143;178,95982.528568,true,33,8,True,False
210,78;111;143;178,95851.020064,true,34,8,True,True
211,78;101;133;178,96650.456545,true,34,8,False,False
