improvement,eval,angles_deg,objective
0,1,180;212;284;314,98917.576721
1,2,175;212;284;314,98753.360411
2,7,175;212;279;314,96292.786843
3,10,175;212;279;309,96094.363038
4,15,175;207;279;309,95834.220879
5,51,175;206;271;303,95703.221478
6,55,175;206;271;308,95089.464064
7,57,175;206;271;313,94763.139708
8,61,180;206;271;313,94760.330480
9,65,180;211;271;313,94746.082951
10,67,180;216;271;313,94706.024370
11,69,180;221;271;313,94032.059112
12,71,180;226;271;313,93727.542205
13,97,175;225;279;309,93515.912837
