eval,angles_deg,objective,cached
1,"250;255;265;305",104333.441369,false
2,"240;255;265;305",102047.456053,false
3,"230;255;265;305",100231.686705,false
4,"220;255;265;305",100122.895012,false
5,"210;255;265;305",101349.283914,false
6,"230;255;265;305",100231.686705,true
7,"220;245;265;305",102284.148730,false
8,"220;255;275;305",97546.726148,false
9,"210;255;275;305",99164.793641,false
10,"230;255;275;305",98067.678558,false
11,"220;245;275;305",99443.420740,false
12,"220;265;275;305",99408.253172,false
13,"220;255;265;305",100122.895012,true
14,"220;255;285;305",100552.139705,false
15,"220;255;275;295",101756.387634,false
16,"220;255;275;315",96781.432611,false
17,"210;255;275;315",97687.208039,false
18,"230;255;275;315",97152.512475,false
19,"220;245;275;315",98211.841351,false
20,"220;265;275;315",98301.045973,false
21,"220;255;265;315",99146.012120,false
22,"220;255;285;315",99235.324581,false
23,"220;255;275;305",97546.726148,true
24,"220;255;275;325",96096.951400,false
25,"210;255;275;325",96765.466509,false
26,"230;255;275;325",96368.552721,false
27,"220;245;275;325",97769.269253,false
28,"220;265;275;325",97890.584976,false
29,"220;255;265;325",98589.301947,false
30,"220;255;285;325",98386.643418,false
31,"220;255;275;315",96781.432611,true
32,"220;255;275;335",96873.709827,false
33,"220;269;275;325",97666.181584,false
34,"220;269;291;325",98086.088476,false
35,"238;269;291;325",99086.858782,false
36,"228;269;291;325",98484.304694,false
37,"218;269;291;325",98532.465964,false
38,"238;269;291;325",99086.858782,true
39,"228;259;291;325",100567.239235,false
40,"228;279;291;325",97249.916967,false
41,"218;279;291;325",97389.508729,false
42,"238;279;291;325",98086.167091,false
43,"228;269;291;325",98484.304694,true
44,"228;289;291;325",100518.542556,false
45,"228;279;281;325",97233.922092,false
46,"218;279;281;325",97580.347562,false
47,"238;279;281;325",98157.781479,false
48,"228;269;281;325",97654.241384,false
49,"228;289;281;325",98531.305831,false
50,"228;279;271;325",94799.788363,false
51,"218;279;271;325",95189.299152,false
52,"238;279;271;325",95329.170998,false
53,"228;269;271;325",96771.599956,false
54,"228;289;271;325",95952.911348,false
55,"228;279;261;325",98139.498114,false
56,"228;279;281;325",97233.922092,true
57,"228;279;271;315",95565.962031,false
58,"228;279;271;335",95831.490200,false
59,"228;279;254;325",96908.380856,false
60,"228;279;254;307",97459.867436,false
61,"228;265;254;307",99654.256598,false
62,"218;265;254;307",99863.425571,false
63,"238;265;254;307",101090.133997,false
64,"228;255;254;307",100190.382449,false
65,"228;275;254;307",97332.309186,false
66,"218;275;254;307",97607.347971,false
67,"238;275;254;307",99128.963759,false
68,"228;265;254;307",99654.256598,true
69,"228;285;254;307",100144.746882,false
70,"228;275;244;307",98460.909081,false
71,"228;275;264;307",98563.638977,false
72,"228;275;254;297",101344.860659,false
73,"228;275;254;317",95905.840576,false
74,"218;275;254;317",96081.952131,false
75,"238;275;254;317",97530.699729,false
76,"228;265;254;317",98267.311162,false
77,"228;285;254;317",98319.115723,false
78,"228;275;244;317",96766.136159,false
79,"228;275;264;317",97303.672410,false
80,"228;275;254;307",97332.309186,true
81,"228;275;254;327",96820.762040,false
82,"228;266;271;325",96755.019954,false
83,"228;266;271;307",97588.773162,false
84,"214;266;271;307",98384.602671,false
85,"204;266;271;307",98584.367464,false
86,"224;266;271;307",97269.374411,false
87,"214;266;271;307",98384.602671,true
88,"234;266;271;307",98243.587593,false
89,"224;256;271;307",94066.570489,false
90,"214;256;271;307",94802.985423,false
91,"234;256;271;307",94680.488093,false
92,"224;246;271;307",96118.358101,false
93,"224;266;271;307",97269.374411,true
94,"224;256;261;307",97240.102074,false
95,"224;256;281;307",96379.247598,false
96,"224;256;271;297",97594.364610,false
97,"224;256;271;317",92870.919385,false
98,"214;256;271;317",93447.174968,false
99,"234;256;271;317",93572.063378,false
100,"224;246;271;317",94965.957231,false
101,"224;266;271;317",95617.157343,false
102,"224;256;261;317",95782.134992,false
103,"224;256;281;317",94622.325605,false
104,"224;256;271;307",94066.570489,true
105,"224;256;271;327",93332.776127,false
106,"224;256;271;334",94174.836632,false
107,"224;256;258;334",95403.178850,false
108,"224;268;258;334",95847.370951,false
109,"214;268;258;334",96627.232797,false
110,"234;268;258;334",97602.996807,false
111,"224;278;258;334",96370.586658,false
112,"224;268;248;334",98325.946839,false
113,"224;268;258;324",95113.565399,false
114,"214;268;258;324",96012.435824,false
115,"234;268;258;324",96113.226725,false
116,"224;278;258;324",95372.276448,false
117,"224;268;248;324",97239.318857,false
118,"224;268;258;314",95797.062668,false
119,"224;268;258;334",95847.370951,true
120,"224;256;258;317",93809.155483,false
121,"224;267;258;317",94688.835990,false
122,"224;267;258;332",95893.624008,false
123,"214;267;258;332",96727.902660,false
124,"234;267;258;332",97327.980942,false
125,"224;257;258;332",95915.401337,false
126,"224;277;258;332",95399.779004,false
127,"214;277;258;332",96693.838984,false
128,"234;277;258;332",97386.563147,false
129,"224;267;258;332",95893.624008,true
130,"224;287;258;332",96048.444833,false
131,"224;277;248;332",98004.761368,false
132,"224;277;268;332",98182.808242,false
133,"224;277;258;322",94972.431182,false
134,"214;277;258;322",96339.305953,false
135,"234;277;258;322",96679.564370,false
136,"224;267;258;322",95321.750532,false
137,"224;287;258;322",95820.770847,false
138,"224;277;248;322",97602.157427,false
139,"224;277;268;322",97011.209461,false
140,"224;277;258;312",95039.474076,false
141,"224;277;258;332",95399.779004,true
142,"224;256;253;317",94811.150189,false
143,"210;256;253;317",97161.768983,false
144,"210;256;253;302",100877.570600,false
145,"200;256;253;302",102220.665936,false
146,"220;256;253;302",99880.483153,false
147,"210;256;253;302",100877.570600,true
148,"230;256;253;302",99748.595760,false
149,"220;256;253;302",99880.483153,true
150,"240;256;253;302",103066.599491,false
151,"230;246;253;302",102589.074284,false
152,"230;266;253;302",100680.796699,false
153,"230;256;243;302",100552.747684,false
154,"230;256;263;302",100418.710670,false
155,"230;256;253;292",103674.841045,false
156,"230;256;253;312",96887.188672,false
157,"220;256;253;312",97525.528923,false
158,"240;256;253;312",100123.900519,false
159,"230;246;253;312",100279.775698,false
160,"230;266;253;312",97888.667567,false
161,"230;256;243;312",98365.694518,false
162,"230;256;263;312",97571.117604,false
163,"230;256;253;302",99748.595760,true
164,"230;256;253;322",96588.394611,false
165,"220;256;253;322",96612.420483,false
166,"240;256;253;322",98931.616283,false
167,"230;246;253;322",99373.242780,false
168,"230;266;253;322",98106.193457,false
169,"230;256;243;322",97872.496895,false
170,"230;256;263;322",97240.425193,false
171,"230;256;253;312",96887.188672,true
172,"230;256;253;332",97791.963331,false
173,"224;256;271;302",96178.463687,false
174,"224;256;259;302",100271.996999,false
175,"207;256;259;302",102267.823992,false
176,"197;256;259;302",104355.286886,false
177,"217;256;259;302",101372.925790,false
178,"207;256;259;302",102267.823992,true
179,"227;256;259;302",100904.111244,false
180,"217;256;259;302",101372.925790,true
181,"237;256;259;302",103439.707716,false
182,"227;246;259;302",104108.641933,false
183,"227;266;259;302",103386.841650,false
184,"227;256;249;302",100479.225861,false
185,"217;256;249;302",100524.680606,false
186,"237;256;249;302",103060.192835,false
187,"227;246;249;302",104759.327959,false
188,"227;266;249;302",102110.734585,false
189,"227;256;239;302",101031.757399,false
190,"227;256;259;302",100904.111244,true
191,"227;256;249;292",104439.748884,false
192,"227;256;249;312",97725.545504,false
193,"217;256;249;312",98026.188343,false
194,"237;256;249;312",99861.701593,false
195,"227;246;249;312",102008.571241,false
196,"227;266;249;312",99301.928027,false
197,"227;256;239;312",97981.309528,false
198,"227;256;259;312",98127.217175,false
199,"227;256;249;302",100479.225861,true
200,"227;256;249;322",97772.179228,false
201,"224;238;271;317",95063.306824,false
202,"224;238;253;317",96842.734301,false
203,"205;238;253;317",99668.884183,false
204,"195;238;253;317",100810.828342,false
205,"215;238;253;317",99460.471881,false
206,"205;238;253;317",99668.884183,true
207,"225;238;253;317",95908.872289,false
208,"215;238;253;317",99460.471881,true
209,"235;238;253;317",101652.940603,false
210,"225;228;253;317",96176.244579,false
211,"225;248;253;317",95558.981716,false
212,"215;248;253;317",99331.230831,false
213,"235;248;253;317",100967.497049,false
214,"225;238;253;317",95908.872289,true
215,"225;258;253;317",93553.757103,false
216,"215;258;253;317",96948.343868,false
217,"235;258;253;317",97575.900459,false
218,"225;248;253;317",95558.981716,true
219,"225;268;253;317",94774.561745,false
220,"225;258;243;317",94821.552538,false
221,"225;258;263;317",94362.081941,false
222,"225;258;253;307",95017.485032,false
223,"225;258;253;327",94320.828275,false
224,"224;256;257;317",94721.367497,false
225,"224;268;257;317",94611.404406,false
226,"224;268;257;336",96430.104622,false
227,"214;268;257;336",97136.523457,false
228,"234;268;257;336",98114.974735,false
229,"224;258;257;336",96542.992713,false
230,"224;278;257;336",96732.339954,false
231,"224;268;247;336",99046.256024,false
232,"224;268;267;336",99872.572903,false
233,"224;268;257;326",95271.328566,false
234,"214;268;257;326",96566.784497,false
235,"234;268;257;326",97018.169812,false
236,"224;258;257;326",95301.777654,false
237,"224;278;257;326",95544.962003,false
238,"224;268;247;326",97722.787209,false
239,"224;268;267;326",98386.503554,false
240,"224;268;257;316",95216.458193,false
241,"214;268;257;316",96629.374400,false
242,"234;268;257;316",96672.847493,false
243,"224;258;257;316",95578.712088,false
244,"224;278;257;316",95716.927654,false
245,"224;268;247;316",97979.514196,false
246,"224;268;267;316",98825.979504,false
247,"224;268;257;306",96623.930870,false
248,"224;268;257;326",95271.328566,true
249,"224;267;271;317",95937.750715,false
250,"207;267;271;317",96806.395807,false
251,"207;267;256;317",96152.085891,false
252,"197;267;256;317",98347.713547,false
253,"217;267;256;317",95584.123043,false
254,"207;267;256;317",96152.085891,true
255,"227;267;256;317",95100.815094,false
256,"217;267;256;317",95584.123043,true
257,"237;267;256;317",96636.216718,false
258,"227;257;256;317",95295.309070,false
259,"227;277;256;317",95030.548824,false
260,"217;277;256;317",95493.015354,false
261,"237;277;256;317",96193.031756,false
262,"227;267;256;317",95100.815094,true
263,"227;287;256;317",96572.841874,false
264,"227;277;246;317",98113.052857,false
265,"227;277;266;317",97628.392528,false
266,"227;277;256;307",96562.414150,false
267,"227;277;256;327",96158.281863,false
