eval,angles_deg,objective,cached
1,"25;140;150;215",96492.786500,false
2,"20;140;150;215",96201.056680,false
3,"30;140;150;215",96400.767994,false
4,"25;135;150;215",99874.116468,false
5,"25;145;150;215",100858.747993,false
6,"25;140;145;215",96760.171722,false
7,"25;140;155;215",97861.632823,false
8,"25;140;150;210",96526.520465,false
9,"25;140;150;220",95440.925653,false
10,"20;140;150;220",95376.371469,false
11,"30;140;150;220",95423.496557,false
12,"25;135;150;220",99143.012527,false
13,"25;145;150;220",99565.670610,false
14,"25;140;145;220",95680.842416,false
15,"25;140;155;220",96740.941373,false
16,"25;140;150;215",96492.786500,true
17,"25;140;150;225",93043.340790,false
18,"20;140;150;225",93083.719724,false
19,"30;140;150;225",93026.663165,false
20,"25;135;150;225",96282.416218,false
21,"25;145;150;225",96846.691433,false
22,"25;140;145;225",93462.095146,false
23,"25;140;155;225",94418.402932,false
24,"25;140;150;220",95440.925653,true
25,"25;140;150;230",95087.388495,false
26,"25;140;150;225",93043.340790,true
27,"35;140;150;225",93164.938054,false
28,"30;135;150;225",95819.457081,false
29,"30;145;150;225",97096.204137,false
30,"30;140;145;225",93432.817099,false
31,"30;140;155;225",94425.700214,false
32,"30;140;150;220",95423.496557,true
33,"30;140;150;230",94817.468477,false
