improvement,eval,angles_deg,objective
0,1,97;251;261;332,99018.042462
1,3,102;251;261;332,95711.513679
2,12,102;246;261;332,95082.252753
3,13,102;256;261;332,94711.405159
4,14,102;251;256;332,93711.777217
5,20,102;246;256;332,93007.278925
6,26,102;241;256;332,92999.103915
7,30,102;246;256;327,92798.444008
8,34,102;241;256;327,92657.413028
9,42,102;236;256;327,92525.440779
10,50,102;231;256;327,91921.796386
11,58,102;226;256;327,91553.982320
12,70,102;226;256;322,90941.114462
13,78,102;226;256;317,90526.855880
