eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,20;35;55;220,150183.332532,false,0,,,
2,15;35;55;220,143917.534946,false,1,5,False,True
3,25;35;55;220,154426.683958,false,1,5,False,False
4,20;30;55;220,151407.535050,false,1,5,False,False
5,20;40;55;220,149305.622861,false,1,5,False,False
6,20;35;50;220,159351.877579,false,1,5,False,False
7,20;35;60;220,140575.615826,false,1,5,False,True
8,20;35;55;215,150717.531359,false,1,5,False,False
9,20;35;55;225,146407.389632,false,1,5,False,False
10,15;35;60;220,135452.418564,false,2,5,False,True
11,25;35;60;220,144002.555500,false,2,5,False,False
12,20;30;60;220,141131.102147,false,2,5,False,False
13,20;40;60;220,139971.399246,false,2,5,False,False
14,20;35;55;220,150183.332532,true,2,5,False,False
15,20;35;65;220,133758.836576,false,2,5,False,True
16,20;35;60;215,142306.186477,false,2,5,False,False
17,20;35;60;225,137692.568983,false,2,5,False,False
18,15;35;65;220,129608.374329,false,3,5,False,True
19,25;35;65;220,137052.767208,false,3,5,False,False
20,20;30;65;220,133110.280045,false,3,5,False,False
21,20;40;65;220,133510.191024,false,3,5,False,False
22,20;35;60;220,140575.615826,true,3,5,True,False
23,20;35;70;220,128460.253879,false,3,5,False,True
24,20;35;65;215,135715.392067,false,3,5,False,False
25,20;35;65;225,130147.482425,false,3,5,False,False
26,15;35;70;220,124482.316209,false,4,5,False,True
27,25;35;70;220,131412.421120,false,4,5,False,False
28,20;30;70;220,128274.004171,false,4,5,False,False
29,20;40;70;220,128471.882066,false,4,5,False,False
30,20;35;65;220,133758.836576,true,4,5,True,False
31,20;35;75;220,124906.363031,false,4,5,False,False
32,20;35;70;215,130533.758623,false,4,5,False,False
33,20;35;70;225,125045.777103,false,4,5,False,False
34,10;35;70;220,121648.248615,false,5,5,False,True
35,20;35;70;220,128460.253879,true,5,5,True,False
36,15;30;70;220,124314.773636,false,5,5,False,False
37,15;40;70;220,124387.364742,false,5,5,False,False
38,15;35;65;220,129608.374329,true,5,5,False,False
39,15;35;75;220,121346.139540,false,5,5,False,True
40,15;35;70;215,125607.750828,false,5,5,False,False
41,15;35;70;225,121047.350948,false,5,5,False,True
42,10;35;70;225,118354.731804,false,6,5,False,True
43,20;35;70;225,125045.777103,true,6,5,False,False
44,15;30;70;225,121357.510037,false,6,5,False,False
45,15;40;70;225,121619.775146,false,6,5,False,False
46,15;35;65;225,125886.143643,false,6,5,False,False
47,15;35;75;225,117945.335983,false,6,5,False,True
48,15;35;70;220,124482.316209,true,6,5,True,False
49,15;35;70;230,123486.556755,false,6,5,False,False
50,10;35;75;225,115315.742093,false,7,5,False,True
51,20;35;75;225,121376.756305,false,7,5,False,False
52,15;30;75;225,117941.496265,false,7,5,False,False
53,15;40;75;225,118380.665766,false,7,5,False,False
54,15;35;70;225,121047.350948,true,7,5,True,False
55,15;35;80;225,112089.653804,false,7,5,False,True
56,15;35;75;220,121346.139540,true,7,5,False,False
57,15;35;75;230,120402.240225,false,7,5,False,False
58,10;35;80;225,109918.478959,false,8,5,False,True
59,20;35;80;225,115163.794176,false,8,5,False,False
60,15;30;80;225,112247.499688,false,8,5,False,False
61,15;40;80;225,112338.928021,false,8,5,False,False
62,15;35;75;225,117945.335983,true,8,5,True,False
63,15;35;85;225,110018.850242,false,8,5,False,False
64,15;35;80;220,115070.038330,false,8,5,False,False
65,15;35;80;230,113920.008597,false,8,5,False,False
66,5;35;80;225,106915.640096,false,9,5,False,True
67,15;35;80;225,112089.653804,true,9,5,True,False
68,10;30;80;225,109987.885241,false,9,5,False,False
69,10;40;80;225,110128.993945,false,9,5,False,False
70,10;35;75;225,115315.742093,true,9,5,False,False
71,10;35;85;225,108036.086778,false,9,5,False,False
72,10;35;80;220,112681.722687,false,9,5,False,False
73,10;35;80;230,111699.436977,false,9,5,False,False
74,0;35;80;225,103885.079466,false,10,5,False,True
75,10;35;80;225,109918.478959,true,10,5,True,False
76,5;30;80;225,106951.741117,false,10,5,False,False
77,5;40;80;225,107216.231931,false,10,5,False,False
78,5;35;75;225,111612.335638,false,10,5,False,False
79,5;35;85;225,105532.473819,false,10,5,False,False
80,5;35;80;220,109266.883352,false,10,5,False,False
81,5;35;80;230,108682.728172,false,10,5,False,False
82,355;35;80;225,102662.813606,false,11,4,False,True
83,5;35;80;225,106915.640096,true,11,4,True,False
84,0;30;80;225,103768.516728,false,11,4,False,False
85,0;40;80;225,104396.069643,false,11,4,False,False
86,0;35;75;225,107967.979392,false,11,4,False,False
87,0;35;85;225,103072.529216,false,11,4,False,False
88,0;35;80;220,106491.448442,false,11,4,False,False
89,0;35;80;230,105850.578105,false,11,4,False,False
90,350;35;80;225,100998.915405,false,12,4,False,True
91,0;35;80;225,103885.079466,true,12,4,True,False
92,355;30;80;225,102415.507700,false,12,4,False,False
93,355;40;80;225,103150.123763,false,12,4,False,False
94,355;35;75;225,106220.023205,false,12,4,False,False
95,355;35;85;225,102383.300499,false,12,4,False,False
96,355;35;80;220,105250.520842,false,12,4,False,False
97,355;35;80;230,104741.096328,false,12,4,False,False
98,345;35;80;225,99797.730462,false,13,4,False,True
99,355;35;80;225,102662.813606,true,13,4,True,False
100,350;30;80;225,100738.013951,false,13,4,False,False
101,350;40;80;225,101398.414275,false,13,4,False,False
102,350;35;75;225,104174.468372,false,13,4,False,False
103,350;35;85;225,101076.479849,false,13,4,False,False
104,350;35;80;220,103134.144079,false,13,4,False,False
105,350;35;80;230,102978.455392,false,13,4,False,False
106,340;35;80;225,98361.953484,false,14,4,False,True
107,350;35;80;225,100998.915405,true,14,4,True,False
108,345;30;80;225,99579.205441,false,14,4,False,False
109,345;40;80;225,100046.204164,false,14,4,False,False
110,345;35;75;225,102524.902934,false,14,4,False,False
111,345;35;85;225,100053.178893,false,14,4,False,False
112,345;35;80;220,102227.041265,false,14,4,False,False
113,345;35;80;230,102129.155377,false,14,4,False,False
114,335;35;80;225,96785.899742,false,15,4,False,True
115,345;35;80;225,99797.730462,true,15,4,True,False
116,340;30;80;225,98209.334059,false,15,4,False,False
117,340;40;80;225,98758.413274,false,15,4,False,False
118,340;35;75;225,100827.600700,false,15,4,False,False
119,340;35;85;225,98890.456768,false,15,4,False,False
120,340;35;80;220,101015.821428,false,15,4,False,False
121,340;35;80;230,100998.477751,false,15,4,False,False
122,330;35;80;225,96261.092754,false,16,4,False,True
123,340;35;80;225,98361.953484,true,16,4,True,False
124,335;30;80;225,96688.914183,false,16,4,False,False
125,335;40;80;225,97063.050007,false,16,4,False,False
126,335;35;75;225,99323.965063,false,16,4,False,False
127,335;35;85;225,97597.787165,false,16,4,False,False
128,335;35;80;220,99620.434891,false,16,4,False,False
129,335;35;80;230,99297.721523,false,16,4,False,False
130,325;35;80;225,96192.488692,false,17,4,False,True
131,335;35;80;225,96785.899742,true,17,4,True,False
132,330;30;80;225,96264.283947,false,17,4,False,False
133,330;40;80;225,96332.536621,false,17,4,False,False
134,330;35;75;225,98476.636845,false,17,4,False,False
135,330;35;85;225,97060.924856,false,17,4,False,False
136,330;35;80;220,98937.909744,false,17,4,False,False
137,330;35;80;230,99157.020485,false,17,4,False,False
138,320;35;80;225,96464.040010,false,18,4,False,True
139,330;35;80;225,96261.092754,true,18,4,True,False
140,325;30;80;225,96237.649822,false,18,4,False,True
141,325;40;80;225,96158.443271,false,18,4,False,True
142,325;35;75;225,98462.349908,false,18,4,False,False
143,325;35;85;225,97157.595894,false,18,4,False,False
