improvement,eval,angles_deg,objective
0,1,40;70;195;340,104274.200421
1,3,45;70;195;340,104124.026723
2,6,40;70;190;340,103842.389387
3,8,40;70;195;335,103312.551501
4,11,45;70;195;335,103210.510792
5,13,40;75;195;335,103141.688432
6,14,40;70;190;335,102690.735622
7,19,45;70;190;335,102471.651227
8,21,40;75;190;335,102365.353161
9,22,40;70;185;335,101429.901834
10,27,45;70;185;335,100781.880795
11,38,45;70;180;335,100725.251800
12,40,45;70;185;330,100692.635815
13,46,45;70;180;330,100332.106663
14,54,45;70;175;330,100255.499812
15,56,45;70;180;325,100138.874446
16,61,45;75;180;325,99867.836482
17,64,45;70;180;320,99833.507584
18,70,45;70;175;320,99748.401487
19,82,45;64;168;327,99404.722528
20,83,40;64;168;327,99289.645307
21,86,45;69;168;327,98060.717693
22,97,45;69;168;322,97345.330068
23,105,45;69;168;317,96384.121728
