eval,angles_deg,objective,cached
1,"30;220;265;320",100388.722072,false
2,"20;220;265;320",99806.615020,false
3,"40;220;265;320",99982.555312,false
4,"30;210;265;320",100592.169732,false
5,"30;230;265;320",100229.745438,false
6,"30;220;255;320",99737.074703,false
7,"30;220;275;320",98766.239220,false
8,"30;220;265;310",100900.535093,false
9,"30;220;265;330",100033.797089,false
10,"20;220;275;320",98513.656370,false
11,"40;220;275;320",98522.218858,false
12,"30;210;275;320",98863.376960,false
13,"30;230;275;320",98395.005769,false
14,"30;220;265;320",100388.722072,true
15,"30;220;285;320",100455.844706,false
16,"30;220;275;310",98828.330138,false
17,"30;220;275;330",98271.216795,false
18,"20;220;275;330",97570.930474,false
19,"40;220;275;330",97896.767429,false
20,"30;210;275;330",99189.781221,false
21,"30;230;275;330",97725.498256,false
22,"30;220;265;330",100033.797089,true
23,"30;220;285;330",100206.695347,false
24,"30;220;275;320",98766.239220,true
25,"30;220;275;340",100560.820564,false
26,"10;220;275;330",97141.612893,false
27,"30;220;275;330",98271.216795,true
28,"20;210;275;330",99359.615510,false
29,"20;230;275;330",97249.899897,false
30,"20;220;265;330",99507.803127,false
31,"20;220;285;330",99868.739333,false
32,"20;220;275;320",98513.656370,true
33,"20;220;275;340",100096.711643,false
34,"0;220;275;330",96188.241661,false
35,"20;220;275;330",97570.930474,true
36,"10;210;275;330",98415.998825,false
37,"10;230;275;330",96782.323832,false
38,"10;220;265;330",98837.990349,false
39,"10;220;285;330",99120.402227,false
40,"10;220;275;320",97886.532875,false
41,"10;220;275;340",99659.269254,false
42,"350;220;275;330",96979.394676,false
43,"10;220;275;330",97141.612893,true
44,"0;210;275;330",97494.040272,false
45,"0;230;275;330",95798.679594,false
46,"0;220;265;330",97981.946319,false
47,"0;220;285;330",98195.959782,false
48,"0;220;275;320",96609.114037,false
49,"0;220;275;340",99221.804136,false
50,"350;230;275;330",96824.363797,false
51,"10;230;275;330",96782.323832,true
52,"0;220;275;330",96188.241661,true
53,"0;240;275;330",97247.285650,false
54,"0;230;265;330",97601.906665,false
55,"0;230;285;330",98475.615191,false
56,"0;230;275;320",96181.660041,false
57,"0;230;275;340",98770.890509,false
