eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,125;132;139;302,104076.085284,false,0,,,
2,115;132;139;302,102420.634484,false,1,5,False,True
3,135;132;139;302,105043.337707,false,1,5,False,False
4,125;122;139;302,104911.477221,false,1,5,False,False
5,125;142;139;302,101383.273837,false,1,5,False,True
6,125;132;129;302,107088.038227,false,1,5,False,False
7,125;132;149;302,102795.238659,false,1,5,False,False
8,125;132;139;292,103469.734948,false,1,5,False,False
9,125;132;139;312,104658.071067,false,1,5,False,False
10,115;142;139;302,99817.372112,false,2,5,False,True
11,135;142;139;302,101599.209666,false,2,5,False,False
12,125;132;139;302,104076.085284,true,2,5,False,False
13,125;152;139;302,103013.760142,false,2,5,False,False
14,125;142;129;302,101443.097148,false,2,5,False,False
15,125;142;149;302,100202.446545,false,2,5,False,False
16,125;142;139;292,101112.667903,false,2,5,False,False
17,125;142;139;312,101275.894607,false,2,5,False,False
18,105;142;139;302,96413.594251,false,3,5,False,True
19,125;142;139;302,101383.273837,true,3,5,True,False
20,115;132;139;302,102420.634484,true,3,5,False,False
21,115;152;139;302,101781.092056,false,3,5,False,False
22,115;142;129;302,99769.619177,false,3,5,False,False
23,115;142;149;302,98932.713509,false,3,5,False,False
24,115;142;139;292,100356.730965,false,3,5,False,False
25,115;142;139;312,99357.226822,false,3,5,False,False
26,95;142;139;302,96171.241825,false,4,5,False,True
27,115;142;139;302,99817.372112,true,4,5,True,False
28,105;132;139;302,97981.112235,false,4,5,False,False
29,105;152;139;302,98138.109650,false,4,5,False,False
30,105;142;129;302,95639.308683,false,4,5,False,True
31,105;142;149;302,95716.856571,false,4,5,False,False
32,105;142;139;292,96405.588217,false,4,5,False,False
33,105;142;139;312,94871.341127,false,4,5,False,True
34,95;142;139;312,95612.202246,false,5,5,False,True
35,115;142;139;312,99357.226822,true,5,5,False,False
36,105;132;139;312,97013.918434,false,5,5,False,False
37,105;152;139;312,96062.271104,false,5,5,False,False
38,105;142;129;312,94573.500500,false,5,5,False,True
39,105;142;149;312,93829.378266,false,5,5,False,True
40,105;142;139;302,96413.594251,true,5,5,True,False
41,105;142;139;322,95922.248184,false,5,5,False,False
42,95;142;149;312,94806.331144,false,6,5,False,True
43,115;142;149;312,97798.224524,false,6,5,False,False
44,105;132;149;312,96463.862779,false,6,5,False,False
45,105;152;149;312,96548.033524,false,6,5,False,False
46,105;142;139;312,94871.341127,true,6,5,True,False
47,105;142;159;312,92793.989746,false,6,5,False,True
48,105;142;149;302,95716.856571,true,6,5,False,False
49,105;142;149;322,95389.105695,false,6,5,False,False
50,95;142;159;312,94167.154779,false,7,5,False,True
51,115;142;159;312,96868.907802,false,7,5,False,False
52,105;132;159;312,96171.233806,false,7,5,False,False
53,105;152;159;312,96321.504968,false,7,5,False,False
54,105;142;149;312,93829.378266,true,7,5,True,False
55,105;142;169;312,91463.465634,false,7,5,False,True
56,105;142;159;302,95576.066502,false,7,5,False,False
57,105;142;159;322,94275.180857,false,7,5,False,False
58,95;142;169;312,92480.106918,false,8,5,False,True
59,115;142;169;312,95312.079010,false,8,5,False,False
60,105;132;169;312,94819.636063,false,8,5,False,False
61,105;152;169;312,94958.684771,false,8,5,False,False
62,105;142;159;312,92793.989746,true,8,5,True,False
63,105;142;179;312,91131.786488,false,8,5,False,True
64,105;142;169;302,93587.055693,false,8,5,False,False
65,105;142;169;322,92536.007265,false,8,5,False,False
66,95;142;179;312,92557.209536,false,9,5,False,True
67,115;142;179;312,94890.801351,false,9,5,False,False
68,105;132;179;312,95737.493453,false,9,5,False,False
69,105;152;179;312,93823.955735,false,9,5,False,False
70,105;142;169;312,91463.465634,true,9,5,True,False
71,105;142;189;312,92804.009892,false,9,5,False,False
72,105;142;179;302,93322.208268,false,9,5,False,False
73,105;142;179;322,92460.329714,false,9,5,False,True
74,95;142;179;312,92557.209536,true,10,5,False,True
75,115;142;179;312,94890.801351,true,10,5,False,False
76,105;132;179;312,95737.493453,true,10,5,False,False
77,105;152;179;312,93823.955735,true,10,5,False,False
78,105;142;169;312,91463.465634,true,10,5,True,False
79,105;142;189;312,92804.009892,true,10,5,False,False
80,105;142;179;302,93322.208268,true,10,5,False,False
81,105;142;179;322,92460.329714,true,10,5,True,False
82,95;142;179;312,92557.209536,true,11,4,True,True
83,115;142;179;312,94890.801351,true,11,4,False,False
84,105;132;179;312,95737.493453,true,11,4,False,False
85,105;152;179;312,93823.955735,true,11,4,False,False
86,105;142;169;312,91463.465634,true,11,4,True,False
87,105;142;189;312,92804.009892,true,11,4,False,False
88,105;142;179;302,93322.208268,true,11,4,False,False
89,105;142;179;322,92460.329714,true,11,4,True,False
90,95;142;179;312,92557.209536,true,12,5,True,True
91,115;142;179;312,94890.801351,true,12,5,False,False
92,105;132;179;312,95737.493453,true,12,5,False,False
93,105;152;179;312,93823.955735,true,12,5,False,False
94,105;142;169;312,91463.465634,true,12,5,True,False
95,105;142;189;312,92804.009892,true,12,5,False,False
96,105;142;179;302,93322.208268,true,12,5,False,False
97,105;142;179;322,92460.329714,true,12,5,True,False
98,95;142;179;312,92557.209536,true,13,6,True,True
99,115;142;179;312,94890.801351,true,13,6,False,False
100,105;132;179;312,95737.493453,true,13,6,False,False
101,105;152;179;312,93823.955735,true,13,6,False,False
102,105;142;169;312,91463.465634,true,13,6,True,False
103,105;142;189;312,92804.009892,true,13,6,False,False
104,105;142;179;302,93322.208268,true,13,6,False,False
105,105;142;179;322,92460.329714,true,13,6,True,False
106,95;142;179;312,92557.209536,true,14,7,True,True
107,115;142;179;312,94890.801351,true,14,7,False,False
108,105;132;179;312,95737.493453,true,14,7,False,False
109,105;152;179;312,93823.955735,true,14,7,False,False
110,105;142;169;312,91463.465634,true,14,7,True,False
111,105;142;189;312,92804.009892,true,14,7,False,False
112,105;142;179;302,93322.208268,true,14,7,False,False
113,105;142;179;322,92460.329714,true,14,7,True,False
114,95;142;179;312,92557.209536,true,15,8,True,True
115,115;142;179;312,94890.801351,true,15,8,False,False
116,105;132;179;312,95737.493453,true,15,8,False,False
117,105;152;179;312,93823.955735,true,15,8,False,False
118,105;142;169;312,91463.465634,true,15,8,True,False
119,105;142;189;312,92804.009892,true,15,8,False,False
120,105;142;179;302,93322.208268,true,15,8,False,False
121,105;142;179;322,92460.329714,true,15,8,True,False
122,95;142;179;312,92557.209536,true,16,8,True,True
123,115;142;179;312,94890.801351,true,16,8,False,False
124,105;132;179;312,95737.493453,true,16,8,False,False
125,105;152;179;312,93823.955735,true,16,8,False,False
126,105;142;169;312,91463.465634,true,16,8,False,True
127,105;142;189;312,92804.009892,true,16,8,False,False
128,105;142;179;302,93322.208268,true,16,8,False,False
129,105;142;179;322,92460.329714,true,16,8,True,False
130,95;142;179;312,92557.209536,true,17,8,True,True
131,115;142;179;312,94890.801351,true,17,8,False,False
132,105;132;179;312,95737.493453,true,17,8,False,False
133,105;152;179;312,93823.955735,true,17,8,False,False
134,105;142;169;312,91463.465634,true,17,8,True,False
135,105;142;189;312,92804.009892,true,17,8,False,False
136,105;142;179;302,93322.208268,true,17,8,False,False
