improvement,eval,angles_deg,objective
0,1,10;100;155;260,99918.946282
1,2,0;100;155;260,99711.893170
2,6,10;100;145;260,98300.289474
3,10,0;100;145;260,97343.636341
4,16,10;100;145;250,97341.829876
5,18,0;100;145;250,96336.056799
6,32,0;100;145;240,95934.791012
7,40,0;100;145;230,95414.857242
8,56,0;89;141;218,93520.893468
9,61,0;79;141;218,93243.921257
10,62,0;99;141;218,92293.025967
11,70,0;109;141;218,91908.220434
12,74,0;99;141;228,91655.462837
13,78,0;109;141;228,91510.549599
14,152,0;103;140;210,90929.667425
15,164,0;103;140;220,90530.272098
16,172,0;103;140;230,90434.870607
