improvement,eval,angles_deg,objective
0,1,40;64;231;328,103133.507561
1,5,40;74;231;328,102357.355563
2,6,30;74;231;328,101902.956393
3,7,20;74;231;328,101707.479600
4,8,10;74;231;328,101332.530812
5,9,0;74;231;328,99954.155631
6,13,0;84;231;328,98802.337056
7,17,0;94;231;328,95270.327813
8,21,0;104;231;328,94261.561319
9,26,0;104;221;328,94016.492851
10,50,0;104;221;316,93757.752354
11,111,0;107;225;316,92903.517647
12,137,0;102;225;316,90618.929334
13,145,0;102;225;326,90562.607106
14,175,0;102;225;312,90525.269561
