improvement,eval,angles_deg,objective
0,1,105;120;235;315,96676.586990
1,4,105;115;235;315,96532.659591
2,5,105;125;235;315,95977.909899
3,6,105;120;230;315,95839.141681
4,12,105;115;230;315,95675.708966
5,13,105;125;230;315,95199.708123
6,14,105;120;225;315,94554.456674
7,20,105;115;225;315,94473.848767
8,21,105;125;225;315,94056.267034
9,103,103;143;232;315,92411.277094
10,112,103;143;227;315,92116.161107
11,114,103;143;232;310,91742.637532
12,120,103;143;227;310,91426.348301
13,128,103;143;222;310,90892.545142
14,178,103;150;225;317,90476.865872
15,420,102;158;225;310,90390.696771
16,431,102;163;225;310,90251.410306
17,439,102;168;225;310,88778.750878
