eval,angles_deg,objective,cached
1,"150;165;348;358",107041.286707,false
2,"140;165;348;358",100626.316779,false
3,"130;165;348;358",105141.572512,false
4,"150;165;348;358",107041.286707,true
5,"140;155;348;358",100111.420160,false
6,"130;155;348;358",104127.936938,false
7,"150;155;348;358",106503.535302,false
8,"140;145;348;358",99186.750608,false
9,"130;145;348;358",101965.083325,false
10,"150;145;348;358",103750.689262,false
11,"140;135;348;358",98301.486049,false
12,"130;135;348;358",104144.509471,false
13,"150;135;348;358",102250.448120,false
14,"140;125;348;358",96752.688696,false
15,"130;125;348;358",104449.614261,false
16,"150;125;348;358",100899.041157,false
17,"140;115;348;358",95796.529263,false
18,"130;115;348;358",102061.089468,false
19,"150;115;348;358",99823.006119,false
20,"140;105;348;358",92998.086111,false
21,"130;105;348;358",98330.601375,false
22,"150;105;348;358",96561.875501,false
23,"140;95;348;358",93829.001284,false
24,"140;115;348;358",95796.529263,true
25,"140;105;338;358",92527.724628,false
26,"130;105;338;358",97815.170668,false
27,"150;105;338;358",96735.422324,false
28,"140;95;338;358",93516.152974,false
29,"140;115;338;358",95579.007367,false
30,"140;105;328;358",91466.569564,false
31,"130;105;328;358",96727.489184,false
32,"150;105;328;358",94859.929668,false
33,"140;95;328;358",92290.746341,false
34,"140;115;328;358",95220.633211,false
35,"140;105;318;358",90499.637010,false
36,"130;105;318;358",96713.493175,false
37,"150;105;318;358",94535.118714,false
38,"140;95;318;358",91776.925489,false
39,"140;115;318;358",94176.870603,false
40,"140;105;308;358",89882.392786,false
41,"130;105;308;358",95822.228073,false
42,"150;105;308;358",94022.556103,false
43,"140;95;308;358",90611.352263,false
44,"140;115;308;358",93708.169873,false
45,"140;105;298;358",92001.310039,false
46,"140;105;318;358",90499.637010,true
47,"140;105;308;348",91371.391953,false
48,"140;105;308;8",91483.226713,false
