improvement,eval,angles_deg,objective
0,1,230;250;330;355,100508.093893
1,2,225;250;330;355,97140.628474
2,6,225;255;330;355,95420.356054
3,11,225;255;325;355,95244.272883
4,19,225;255;325;0,94551.004108
