improvement,eval,angles_deg,objective
0,1,85;135;265;355,100945.199919
1,2,80;135;265;355,99037.259955
2,6,80;140;265;355,94545.004052
3,12,80;140;270;355,93451.670174
4,20,80;140;270;0,92888.903715
5,26,80;140;275;0,92818.081318
6,32,80;140;280;0,92710.298192
7,62,42;141;279;0,91516.518733
8,101,42;141;272;6,91317.781451
9,111,56;141;272;1,90343.439684
10,113,61;141;272;1,90299.538611
11,120,61;141;272;356,90227.092376
12,122,66;141;272;356,90214.992298
13,213,59;141;272;356,90120.671461
14,238,60;141;272;356,89831.752232
