improvement,eval,angles_deg,objective
0,1,10;282;345;359,105162.893802
1,3,15;282;345;359,104209.735602
2,5,20;282;345;359,103972.181306
3,7,25;282;345;359,103065.257059
4,9,30;282;345;359,102799.510865
5,11,35;282;345;359,102585.171159
6,13,40;282;345;359,102553.659943
7,15,45;282;345;359,101935.337451
8,17,50;282;345;359,101895.327113
9,19,55;282;345;359,101875.612822
10,21,60;282;345;359,101550.493424
11,24,60;277;345;359,101183.661896
12,27,60;272;345;359,98723.483242
13,32,60;272;340;359,96557.355392
14,37,60;272;335;359,95705.176286
15,42,60;272;330;359,95243.850695
16,47,60;272;325;359,94622.111196
17,54,60;272;325;354,94395.241728
18,79,60;272;325;356,94337.875162
19,154,60;272;309;354,93952.658244
20,155,55;272;309;354,93737.876127
21,171,60;272;311;354,93734.189097
22,203,60;272;310;354,93590.126063
