improvement,eval,angles_deg,objective
0,1,76;80;312;340,99620.970779
1,2,66;80;312;340,99112.008168
2,10,56;80;312;340,97815.313697
3,24,56;80;312;330,97710.333988
4,25,56;80;312;350,97262.494487
5,33,56;80;312;0,97195.681668
6,51,58;103;293;0,96976.965106
7,56,68;103;303;0,96923.405991
8,59,58;103;303;0,95963.921335
9,64,68;103;313;0,95250.051956
10,67,58;103;313;0,94243.450252
11,75,48;103;313;0,94134.922598
12,83,38;103;313;0,94055.501292
13,149,48;105;312;357,93971.480225
14,157,58;105;312;357,93799.536745
