eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,1;97;110;299,98869.649485,false,0,,,
2,351;97;110;299,98989.641504,false,1,5,False,True
3,11;97;110;299,101769.480807,false,1,5,False,False
4,1;87;110;299,101671.105689,false,1,5,False,False
5,1;107;110;299,101190.443929,false,1,5,False,False
6,1;97;100;299,100182.883070,false,1,5,False,False
7,1;97;120;299,99037.784266,false,1,5,False,False
8,1;97;110;289,101503.146273,false,1,5,False,False
9,1;97;110;309,96689.625883,false,1,5,False,True
10,351;97;110;309,96763.524211,false,2,5,False,True
11,11;97;110;309,99182.831325,false,2,5,False,False
12,1;87;110;309,99540.374843,false,2,5,False,False
13,1;107;110;309,97899.085768,false,2,5,False,False
14,1;97;100;309,97613.094504,false,2,5,False,False
15,1;97;120;309,97074.468338,false,2,5,False,False
16,1;97;110;299,98869.649485,true,2,5,False,False
17,1;97;110;319,96347.793665,false,2,5,False,True
18,351;97;110;319,96954.363320,false,3,5,False,True
19,11;97;110;319,98489.509471,false,3,5,False,False
20,1;87;110;319,98622.335893,false,3,5,False,False
21,1;107;110;319,97468.079499,false,3,5,False,False
22,1;97;100;319,97896.539190,false,3,5,False,False
23,1;97;120;319,96931.950494,false,3,5,False,True
24,1;97;110;309,96689.625883,true,3,5,True,False
25,1;97;110;329,96422.728587,false,3,5,False,True
26,351;97;110;319,96954.363320,true,4,5,False,True
27,11;97;110;319,98489.509471,true,4,5,False,False
28,1;87;110;319,98622.335893,true,4,5,False,False
29,1;107;110;319,97468.079499,true,4,5,False,False
30,1;97;100;319,97896.539190,true,4,5,False,False
31,1;97;120;319,96931.950494,true,4,5,False,True
32,1;97;110;309,96689.625883,true,4,5,True,False
33,1;97;110;329,96422.728587,true,4,5,True,False
34,351;97;110;319,96954.363320,true,5,5,False,True
35,11;97;110;319,98489.509471,true,5,5,False,False
36,1;87;110;319,98622.335893,true,5,5,False,False
37,1;107;110;319,97468.079499,true,5,5,False,False
38,1;97;100;319,97896.539190,true,5,5,False,False
39,1;97;120;319,96931.950494,true,5,5,True,False
40,1;97;110;309,96689.625883,true,5,5,True,False
41,1;97;110;329,96422.728587,true,5,5,True,False
42,351;97;110;319,96954.363320,true,6,5,True,True
43,11;97;110;319,98489.509471,true,6,5,False,False
44,1;87;110;319,98622.335893,true,6,5,False,False
45,1;107;110;319,97468.079499,true,6,5,False,False
46,1;97;100;319,97896.539190,true,6,5,False,False
47,1;97;120;319,96931.950494,true,6,5,True,False
48,1;97;110;309,96689.625883,true,6,5,True,False
49,1;97;110;329,96422.728587,true,6,5,True,False
50,351;97;110;319,96954.363320,true,7,6,True,True
51,11;97;110;319,98489.509471,true,7,6,False,False
52,1;87;110;319,98622.335893,true,7,6,False,False
53,1;107;110;319,97468.079499,true,7,6,False,False
54,1;97;100;319,97896.539190,true,7,6,False,False
55,1;97;120;319,96931.950494,true,7,6,True,False
56,1;97;110;309,96689.625883,true,7,6,True,False
57,1;97;110;329,96422.728587,true,7,6,True,False
58,351;97;110;319,96954.363320,true,8,7,True,True
59,11;97;110;319,98489.509471,true,8,7,False,False
60,1;87;110;319,98622.335893,true,8,7,False,False
61,1;107;110;319,97468.079499,true,8,7,False,False
62,1;97;100;319,97896.539190,true,8,7,False,False
63,1;97;120;319,96931.950494,true,8,7,True,False
64,1;97;110;309,96689.625883,true,8,7,True,False
65,1;97;110;329,96422.728587,true,8,7,True,False
66,351;97;110;319,96954.363320,true,9,8,True,True
67,11;97;110;319,98489.509471,true,9,8,False,False
68,1;87;110;319,98622.335893,true,9,8,False,False
69,1;107;110;319,97468.079499,true,9,8,False,False
70,1;97;100;319,97896.539190,true,9,8,False,False
71,1;97;120;319,96931.950494,true,9,8,True,False
72,1;97;110;309,96689.625883,true,9,8,True,False
73,1;97;110;329,96422.728587,true,9,8,True,False
74,351;97;110;319,96954.363320,true,10,8,True,True
75,11;97;110;319,98489.509471,true,10,8,False,False
76,1;87;110;319,98622.335893,true,10,8,False,False
77,1;107;110;319,97468.079499,true,10,8,False,False
78,1;97;100;319,97896.539190,true,10,8,False,False
79,1;97;120;319,96931.950494,true,10,8,True,False
80,1;97;110;309,96689.625883,true,10,8,False,True
81,1;97;110;329,96422.728587,true,10,8,True,False
82,351;97;110;319,96954.363320,true,11,8,True,True
83,11;97;110;319,98489.509471,true,11,8,False,False
84,1;87;110;319,98622.335893,true,11,8,False,False
85,1;107;110;319,97468.079499,true,11,8,False,False
86,1;97;100;319,97896.539190,true,11,8,False,False
87,1;97;120;319,96931.950494,true,11,8,True,False
88,1;97;110;309,96689.625883,true,11,8,True,False
89,1;97;110;329,96422.728587,true,11,8,True,False
90,351;97;110;319,96954.363320,true,12,8,True,True
91,11;97;110;319,98489.509471,true,12,8,False,False
92,1;87;110;319,98622.335893,true,12,8,False,False
93,1;107;110;319,97468.079499,true,12,8,False,False
94,1;97;100;319,97896.539190,true,12,8,False,False
95,1;97;120;319,96931.950494,true,12,8,True,False
96,1;97;110;309,96689.625883,true,12,8,True,False
97,1;97;110;329,96422.728587,true,12,8,False,True
98,351;97;110;319,96954.363320,true,13,8,True,True
99,11;97;110;319,98489.509471,true,13,8,False,False
100,1;87;110;319,98622.335893,true,13,8,False,False
101,1;107;110;319,97468.079499,true,13,8,False,False
102,1;97;100;319,97896.539190,true,13,8,False,False
103,1;97;120;319,96931.950494,true,13,8,False,True
104,1;97;110;309,96689.625883,true,13,8,True,False
105,1;97;110;329,96422.728587,true,13,8,True,False
106,351;97;110;319,96954.363320,true,14,8,True,True
107,11;97;110;319,98489.509471,true,14,8,False,False
108,1;87;110;319,98622.335893,true,14,8,False,False
109,1;107;110;319,97468.079499,true,14,8,False,False
110,1;97;100;319,97896.539190,true,14,8,False,False
111,1;97;120;319,96931.950494,true,14,8,True,False
112,1;97;110;309,96689.625883,true,14,8,True,False
113,1;97;110;329,96422.728587,true,14,8,True,False
114,351;97;110;319,96954.363320,true,15,8,True,True
115,11;97;110;319,98489.509471,true,15,8,False,False
116,1;87;110;319,98622.335893,true,15,8,False,False
117,1;107;110;319,97468.079499,true,15,8,False,False
118,1;97;100;319,97896.539190,true,15,8,False,False
119,1;97;120;319,96931.950494,true,15,8,True,False
120,1;97;110;309,96689.625883,true,15,8,True,False
121,1;97;110;329,96422.728587,true,15,8,True,False
122,351;97;110;319,96954.363320,true,16,8,True,True
123,11;97;110;319,98489.509471,true,16,8,False,False
124,1;87;110;319,98622.335893,true,16,8,False,False
125,1;107;110;319,97468.079499,true,16,8,False,False
126,1;97;100;319,97896.539190,true,16,8,False,False
127,1;97;120;319,96931.950494,true,16,8,True,False
128,1;97;110;309,96689.625883,true,16,8,True,False
129,1;97;110;329,96422.728587,true,16,8,True,False
130,351;97;110;319,96954.363320,true,17,8,True,True
131,11;97;110;319,98489.509471,true,17,8,False,False
132,1;87;110;319,98622.335893,true,17,8,False,False
133,1;107;110;319,97468.079499,true,17,8,False,False
134,1;97;100;319,97896.539190,true,17,8,False,False
135,1;97;120;319,96931.950494,true,17,8,True,False
136,1;97;110;309,96689.625883,true,17,8,True,False
137,1;97;110;329,96422.728587,true,17,8,True,False
138,351;97;110;319,96954.363320,true,18,8,True,True
139,11;97;110;319,98489.509471,true,18,8,False,False
140,1;87;110;319,98622.335893,true,18,8,False,False
141,1;107;110;319,97468.079499,true,18,8,False,False
142,1;97;100;319,97896.539190,true,18,8,False,False
143,1;97;120;319,96931.950494,true,18,8,True,False
144,1;97;110;309,96689.625883,true,18,8,True,False
145,1;97;110;329,96422.728587,true,18,8,True,False
146,351;97;110;319,96954.363320,true,19,8,True,True
147,11;97;110;319,98489.509471,true,19,8,False,False
148,1;87;110;319,98622.335893,true,19,8,False,False
149,1;107;110;319,97468.079499,true,19,8,False,False
150,1;97;100;319,97896.539190,true,19,8,False,False
151,1;97;120;319,96931.950494,true,19,8,True,False
152,1;97;110;309,96689.625883,true,19,8,False,True
153,1;97;110;329,96422.728587,true,19,8,True,False
154,351;97;110;319,96954.363320,true,20,8,True,True
155,11;97;110;319,98489.509471,true,20,8,False,False
156,1;87;110;319,98622.335893,true,20,8,False,False
157,1;107;110;319,97468.079499,true,20,8,False,False
158,1;97;100;319,97896.539190,true,20,8,False,False
159,1;97;120;319,96931.950494,true,20,8,True,False
160,1;97;110;309,96689.625883,true,20,8,True,False
161,1;97;110;329,96422.728587,true,20,8,True,False
162,351;97;110;319,96954.363320,true,21,8,True,True
163,11;97;110;319,98489.509471,true,21,8,False,False
164,1;87;110;319,98622.335893,true,21,8,False,False
165,1;107;110;319,97468.079499,true,21,8,False,False
166,1;97;100;319,97896.539190,true,21,8,False,False
167,1;97;120;319,96931.950494,true,21,8,True,False
168,1;97;110;309,96689.625883,true,21,8,True,False
169,1;97;110;329,96422.728587,true,21,8,False,True
170,351;97;110;319,96954.363320,true,22,8,True,True
171,11;97;110;319,98489.509471,true,22,8,False,False
172,1;87;110;319,98622.335893,true,22,8,False,False
173,1;107;110;319,97468.079499,true,22,8,False,False
174,1;97;100;319,97896.539190,true,22,8,False,False
175,1;97;120;319,96931.950494,true,22,8,False,True
