improvement,eval,angles_deg,objective
0,1,70;75;125;255,105087.130205
1,2,65;75;125;255,104604.728711
2,3,60;75;125;255,103211.349532
3,4,55;75;125;255,102932.301742
4,5,50;75;125;255,102735.174010
5,8,50;70;125;255,102419.135466
6,9,45;70;125;255,102202.573662
7,10,40;70;125;255,101762.106413
8,11,35;70;125;255,101740.891397
9,34,40;70;135;261,101645.655053
10,40,40;70;140;261,97122.877800
11,47,40;70;140;256,94436.488818
12,58,37;70;140;256,94324.141279
13,60,42;70;140;256,94174.392271
14,115,37;92;140;247,93986.421755
15,119,37;97;140;247,93364.796085
16,121,42;97;140;247,93303.692716
17,125,42;102;140;247,90574.952931
18,126,37;102;140;247,90557.955884
19,133,37;102;140;242,90098.066146
20,149,37;102;140;228,90005.609281
21,150,32;102;140;228,89946.779310
22,157,32;102;140;223,89844.562841
23,183,32;102;140;226,89254.491276
24,192,26;102;140;226,89218.033403
25,193,21;102;140;226,89170.325271
26,194,16;102;140;226,88945.923274
