improvement,eval,angles_deg,objective
0,1,150;165;348;358,107041.286707
1,2,150;155;348;358,106503.535302
2,3,150;175;348;358,103948.667962
3,6,140;165;348;358,100626.316779
4,10,140;165;348;8,98774.124232
5,11,140;165;338;358,98405.979090
6,17,140;165;338;8,97518.627365
7,18,140;165;328;358,97284.564901
8,23,140;175;328;358,96987.000505
9,29,140;165;328;8,96745.038866
10,31,140;165;328;18,95800.059702
11,38,140;165;318;18,95577.733118
12,43,140;175;328;18,95028.954890
13,48,140;175;318;18,94789.598349
14,56,140;175;308;18,92983.644846
15,65,140;175;308;28,92776.446474
16,75,140;175;308;38,92678.613679
17,79,140;175;308;48,92588.980081
18,89,140;175;308;58,92338.854242
