improvement,eval,angles_deg,objective
0,1,15;30;325;350,104785.793769
1,5,15;40;325;350,104192.346750
2,6,15;30;315;350,103538.224336
3,13,15;40;315;350,102881.506921
4,21,15;50;315;350,102044.708952
5,29,15;60;315;350,101629.860048
6,37,15;70;315;350,101602.180383
7,38,15;60;305;350,101440.247854
8,48,15;60;305;340,100677.062544
9,62,33;86;305;323,100267.182708
10,70,33;96;305;323,97123.204373
11,80,33;96;315;323,96852.829540
12,86,33;106;315;323,96574.675716
13,110,33;104;330;307,95005.315379
14,123,33;104;330;317,94037.609238
