improvement,eval,angles_deg,objective
0,1,240;274;326;344,98222.879942
1,5,240;279;326;344,97901.991283
2,11,240;279;331;344,97824.638518
3,18,240;279;331;339,97502.016991
4,42,240;279;325;339,97314.436773
5,61,240;279;315;333,97051.573266
6,66,240;279;310;333,95898.889732
7,74,240;279;310;338,95748.720503
8,86,225;270;310;338,94701.361413
9,93,225;270;310;333,94549.125641
10,100,225;270;310;328,93894.043215
11,109,225;270;317;328,93876.109394
12,153,225;270;312;326,93852.385356
13,180,226;270;312;326,93813.177386
14,197,226;273;307;326,93715.616060
