eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,205;250;260;325,102209.471579,false,0,,,
2,195;250;260;325,104413.353084,false,1,5,False,True
3,215;250;260;325,102087.045163,false,1,5,False,True
4,205;250;260;325,102209.471579,true,2,5,False,True
5,225;250;260;325,98136.117398,false,2,5,False,True
6,215;250;260;325,102087.045163,true,3,5,True,True
7,235;250;260;325,103890.594350,false,3,5,False,False
8,225;240;260;325,98130.796845,false,3,5,False,True
9,215;240;260;325,101809.859987,false,4,5,False,True
10,235;240;260;325,104177.426647,false,4,5,False,False
11,225;230;260;325,98095.738398,false,4,5,False,True
12,215;230;260;325,101187.310562,false,5,5,False,True
13,235;230;260;325,101643.907153,false,5,5,False,False
14,225;220;260;325,98185.275157,false,5,5,False,True
15,225;240;260;325,98130.796845,true,6,5,True,True
16,215;230;260;325,101187.310562,true,6,5,False,False
17,235;230;260;325,101643.907153,true,6,5,False,False
18,225;220;260;325,98185.275157,true,6,5,True,False
19,225;240;260;325,98130.796845,true,6,5,True,False
20,215;230;260;325,101187.310562,true,6,5,False,False
21,235;230;260;325,101643.907153,true,6,5,False,False
22,225;220;260;325,98185.275157,true,6,5,True,False
23,225;240;260;325,98130.796845,true,7,6,True,True
24,215;230;260;325,101187.310562,true,7,6,False,False
25,235;230;260;325,101643.907153,true,7,6,False,False
26,225;220;260;325,98185.275157,true,7,6,True,False
27,225;240;260;325,98130.796845,true,7,6,True,False
28,215;230;260;325,101187.310562,true,7,6,False,False
29,235;230;260;325,101643.907153,true,7,6,False,False
30,225;220;260;325,98185.275157,true,7,6,True,False
31,225;240;260;325,98130.796845,true,8,7,True,True
32,215;230;260;325,101187.310562,true,8,7,False,False
33,235;230;260;325,101643.907153,true,8,7,False,False
34,225;220;260;325,98185.275157,true,8,7,True,False
35,225;240;260;325,98130.796845,true,8,7,True,False
36,215;230;260;325,101187.310562,true,8,7,False,False
37,235;230;260;325,101643.907153,true,8,7,False,False
38,225;220;260;325,98185.275157,true,8,7,True,False
39,225;240;260;325,98130.796845,true,9,8,True,True
40,215;230;260;325,101187.310562,true,9,8,False,False
41,235;230;260;325,101643.907153,true,9,8,False,False
42,225;220;260;325,98185.275157,true,9,8,True,False
43,225;240;260;325,98130.796845,true,9,8,True,False
44,215;230;260;325,101187.310562,true,9,8,False,False
45,235;230;260;325,101643.907153,true,9,8,False,False
46,225;220;260;325,98185.275157,true,9,8,True,False
47,225;240;260;325,98130.796845,true,10,8,True,True
48,215;230;260;325,101187.310562,true,10,8,False,False
49,235;230;260;325,101643.907153,true,10,8,False,False
50,225;220;260;325,98185.275157,true,10,8,True,False
51,225;240;260;325,98130.796845,true,10,8,True,False
52,215;230;260;325,101187.310562,true,10,8,False,False
53,235;230;260;325,101643.907153,true,10,8,False,False
54,225;220;260;325,98185.275157,true,10,8,True,False
55,225;240;260;325,98130.796845,true,11,8,True,True
56,215;230;260;325,101187.310562,true,11,8,False,False
57,235;230;260;325,101643.907153,true,11,8,False,False
58,225;220;260;325,98185.275157,true,11,8,True,False
59,225;240;260;325,98130.796845,true,11,8,True,False
60,215;230;260;325,101187.310562,true,11,8,False,False
61,235;230;260;325,101643.907153,true,11,8,False,False
62,225;220;260;325,98185.275157,true,11,8,True,False
63,225;240;260;325,98130.796845,true,12,8,True,True
64,215;230;260;325,101187.310562,true,12,8,False,False
65,235;230;260;325,101643.907153,true,12,8,False,False
66,225;220;260;325,98185.275157,true,12,8,True,False
67,225;240;260;325,98130.796845,true,12,8,True,False
68,215;230;260;325,101187.310562,true,12,8,False,False
69,235;230;260;325,101643.907153,true,12,8,False,False
70,225;220;260;325,98185.275157,true,12,8,True,False
71,225;240;260;325,98130.796845,true,13,8,True,True
72,215;230;260;325,101187.310562,true,13,8,False,False
73,235;230;260;325,101643.907153,true,13,8,False,False
74,225;220;260;325,98185.275157,true,13,8,True,False
75,225;240;260;325,98130.796845,true,13,8,True,False
76,215;230;260;325,101187.310562,true,13,8,False,False
77,235;230;260;325,101643.907153,true,13,8,False,False
78,225;220;260;325,98185.275157,true,13,8,True,False
79,225;240;260;325,98130.796845,true,14,8,True,True
80,215;230;260;325,101187.310562,true,14,8,False,False
81,235;230;260;325,101643.907153,true,14,8,False,False
82,225;220;260;325,98185.275157,true,14,8,False,False
83,225;240;260;325,98130.796845,true,14,8,True,False
84,215;230;260;325,101187.310562,true,14,8,False,False
85,235;230;260;325,101643.907153,true,14,8,False,False
86,225;220;260;325,98185.275157,true,14,8,False,False
87,225;240;260;325,98130.796845,true,15,8,True,True
88,215;230;260;325,101187.310562,true,15,8,False,False
89,235;230;260;325,101643.907153,true,15,8,False,False
90,225;220;260;325,98185.275157,true,15,8,False,False
91,225;240;260;325,98130.796845,true,15,8,True,False
92,215;230;260;325,101187.310562,true,15,8,False,False
93,235;230;260;325,101643.907153,true,15,8,False,False
94,225;220;260;325,98185.275157,true,15,8,False,False
95,225;240;260;325,98130.796845,true,16,8,True,True
96,215;230;260;325,101187.310562,true,16,8,False,False
97,235;230;260;325,101643.907153,true,16,8,False,False
98,225;220;260;325,98185.275157,true,16,8,False,False
99,225;240;260;325,98130.796845,true,16,8,True,False
100,215;230;260;325,101187.310562,true,16,8,False,False
101,235;230;260;325,101643.907153,true,16,8,False,False
102,225;220;260;325,98185.275157,true,16,8,False,False
103,225;240;260;325,98130.796845,true,17,8,True,True
104,215;230;260;325,101187.310562,true,17,8,False,False
105,235;230;260;325,101643.907153,true,17,8,False,False
106,225;220;260;325,98185.275157,true,17,8,False,False
107,225;240;260;325,98130.796845,true,17,8,True,False
108,215;230;260;325,101187.310562,true,17,8,False,False
109,235;230;260;325,101643.907153,true,17,8,False,False
110,225;220;260;325,98185.275157,true,17,8,False,False
111,225;240;260;325,98130.796845,true,18,8,True,True
112,215;230;260;325,101187.310562,true,18,8,False,False
113,235;230;260;325,101643.907153,true,18,8,False,False
114,225;220;260;325,98185.275157,true,18,8,False,False
115,225;240;260;325,98130.796845,true,18,8,True,False
