improvement,eval,angles_deg,objective
0,1,40;90;115;245,104046.261397
1,2,35;90;115;245,103966.470832
2,6,35;95;115;245,102086.853896
3,8,35;100;115;245,101977.597630
4,10,35;105;115;245,101389.426938
5,14,35;105;120;245,100658.410071
6,16,35;105;125;245,99315.434252
7,18,35;105;130;245,98806.857281
8,20,35;105;135;245,97175.673041
9,22,35;105;140;245,93378.412894
10,25,35;105;140;240,93058.454755
11,26,35;105;140;235,92948.198207
12,27,35;105;140;230,92637.907282
13,28,35;105;140;225,91569.235438
14,80,39;102;140;218,90313.614460
15,86,39;102;140;223,89877.966553
