eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,64;151;269;311,97346.978865,false,0,,,
2,54;151;269;311,97069.221459,false,1,5,False,True
3,74;151;269;311,98230.230128,false,1,5,False,False
4,64;141;269;311,91443.689474,false,1,5,False,True
5,54;141;269;311,91034.568333,false,2,5,False,True
6,74;141;269;311,92360.971654,false,2,5,False,False
7,64;131;269;311,98797.540002,false,2,5,False,False
8,64;151;269;311,97346.978865,true,2,5,False,False
9,64;141;259;311,94307.191914,false,2,5,False,False
10,64;141;279;311,90378.248198,false,2,5,False,True
11,54;141;279;311,89992.725127,false,3,5,False,True
12,74;141;279;311,91056.567989,false,3,5,False,False
13,64;131;279;311,97642.984631,false,3,5,False,False
14,64;151;279;311,96352.187039,false,3,5,False,False
15,64;141;269;311,91443.689474,true,3,5,True,False
16,64;141;289;311,93694.032561,false,3,5,False,False
17,64;141;279;301,92871.580397,false,3,5,False,False
18,64;141;279;321,92095.071490,false,3,5,False,False
19,44;141;279;311,90125.433031,false,4,5,False,True
20,64;141;279;311,90378.248198,true,4,5,True,False
21,54;131;279;311,97060.090545,false,4,5,False,False
22,54;151;279;311,95977.098426,false,4,5,False,False
23,54;141;269;311,91034.568333,true,4,5,False,False
24,54;141;289;311,93174.735261,false,4,5,False,False
25,54;141;279;301,92682.591040,false,4,5,False,False
26,54;141;279;321,91609.202690,false,4,5,False,False
27,44;141;279;311,90125.433031,true,5,5,True,True
28,64;141;279;311,90378.248198,true,5,5,True,False
29,54;131;279;311,97060.090545,true,5,5,False,False
30,54;151;279;311,95977.098426,true,5,5,False,False
31,54;141;269;311,91034.568333,true,5,5,False,False
32,54;141;289;311,93174.735261,true,5,5,False,False
33,54;141;279;301,92682.591040,true,5,5,False,False
34,54;141;279;321,91609.202690,true,5,5,False,False
35,44;141;279;311,90125.433031,true,6,6,True,True
36,64;141;279;311,90378.248198,true,6,6,True,False
37,54;131;279;311,97060.090545,true,6,6,False,False
38,54;151;279;311,95977.098426,true,6,6,False,False
39,54;141;269;311,91034.568333,true,6,6,False,False
40,54;141;289;311,93174.735261,true,6,6,False,False
41,54;141;279;301,92682.591040,true,6,6,False,False
42,54;141;279;321,91609.202690,true,6,6,False,False
43,44;141;279;311,90125.433031,true,7,7,True,True
44,64;141;279;311,90378.248198,true,7,7,True,False
45,54;131;279;311,97060.090545,true,7,7,False,False
46,54;151;279;311,95977.098426,true,7,7,False,False
47,54;141;269;311,91034.568333,true,7,7,False,False
48,54;141;289;311,93174.735261,true,7,7,False,False
49,54;141;279;301,92682.591040,true,7,7,False,False
50,54;141;279;321,91609.202690,true,7,7,False,False
51,44;141;279;311,90125.433031,true,8,8,True,True
52,64;141;279;311,90378.248198,true,8,8,True,False
53,54;131;279;311,97060.090545,true,8,8,False,False
54,54;151;279;311,95977.098426,true,8,8,False,False
55,54;141;269;311,91034.568333,true,8,8,False,False
56,54;141;289;311,93174.735261,true,8,8,False,False
57,54;141;279;301,92682.591040,true,8,8,False,False
