improvement,eval,angles_deg,objective
0,1,88;91;113;188,108990.411369
1,2,78;91;113;188,104704.632676
2,10,68;91;113;188,104676.190059
3,13,78;101;113;188,103885.201061
4,15,78;91;123;188,102807.696123
5,16,78;91;113;178,101018.275340
6,18,78;91;113;168,99433.698851
7,30,78;81;113;168,99322.322333
8,31,78;101;113;168,98315.558949
9,33,78;91;123;168,98108.223418
10,35,78;91;133;168,97830.660285
11,41,78;101;123;168,97469.799019
12,45,78;101;133;168,96097.741661
13,51,78;101;143;168,95352.683721
14,61,78;101;143;178,94721.800412
