improvement,eval,angles_deg,objective
0,1,32;69;267;274,112558.309268
1,3,37;69;267;274,112221.845449
2,5,42;69;267;274,112042.219705
3,11,42;69;272;274,110636.685927
4,15,42;69;272;279,106497.743565
5,17,42;69;272;284,105218.075122
6,19,42;69;272;289,103256.544202
7,21,42;69;272;294,101072.514036
8,23,42;69;272;299,99501.109777
9,25,42;69;272;304,97928.663278
10,27,42;69;272;309,96486.824306
11,29,42;69;272;314,96215.690556
12,31,42;69;272;319,95790.477195
13,33,42;69;272;324,95743.288187
14,36,37;69;272;324,95660.409198
15,101,42;78;270;317,95633.237448
