eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,195;283;284;333,102607.709270,false,0,,,
2,190;283;284;333,102683.481138,false,1,5,False,True
3,200;283;284;333,101530.900245,false,1,5,False,True
4,195;283;284;333,102607.709270,true,2,5,False,True
5,205;283;284;333,100537.958775,false,2,5,False,True
6,200;283;284;333,101530.900245,true,3,5,True,True
7,210;283;284;333,100482.147805,false,3,5,False,True
8,205;283;284;333,100537.958775,true,4,5,True,True
9,215;283;284;333,99922.477493,false,4,5,False,True
10,210;283;284;333,100482.147805,true,5,5,True,True
11,220;283;284;333,98911.299026,false,5,5,False,True
12,215;283;284;333,99922.477493,true,6,5,True,True
13,225;283;284;333,97215.800971,false,6,5,False,True
14,220;283;284;333,98911.299026,true,7,5,True,True
15,230;283;284;333,98795.548997,false,7,5,False,True
16,225;278;284;333,97408.738533,false,8,5,False,True
17,225;288;284;333,97026.463390,false,8,5,False,True
18,220;288;284;333,99033.893750,false,9,5,False,True
19,230;288;284;333,99614.882959,false,9,5,False,False
20,225;283;284;333,97215.800971,true,9,5,True,False
21,220;288;284;333,99033.893750,true,9,5,False,False
22,230;288;284;333,99614.882959,true,9,5,False,False
23,225;283;284;333,97215.800971,true,9,5,True,False
24,220;288;284;333,99033.893750,true,9,5,False,False
25,230;288;284;333,99614.882959,true,9,5,False,False
26,225;283;284;333,97215.800971,true,10,5,True,True
27,220;288;284;333,99033.893750,true,10,5,True,False
28,230;288;284;333,99614.882959,true,10,5,False,False
29,225;283;284;333,97215.800971,true,10,5,True,False
30,220;288;284;333,99033.893750,true,10,5,True,False
31,230;288;284;333,99614.882959,true,10,5,False,False
32,225;283;284;333,97215.800971,true,10,5,True,False
33,220;288;284;333,99033.893750,true,10,5,True,False
34,230;288;284;333,99614.882959,true,11,6,False,True
35,225;283;284;333,97215.800971,true,11,6,True,False
36,220;288;284;333,99033.893750,true,11,6,True,False
37,230;288;284;333,99614.882959,true,11,6,False,False
38,225;283;284;333,97215.800971,true,11,6,True,False
39,220;288;284;333,99033.893750,true,11,6,True,False
40,230;288;284;333,99614.882959,true,11,6,False,False
41,225;283;284;333,97215.800971,true,11,6,True,False
42,220;288;284;333,99033.893750,true,12,6,True,True
43,230;288;284;333,99614.882959,true,12,6,True,False
44,225;283;284;333,97215.800971,true,12,6,True,False
45,220;288;284;333,99033.893750,true,12,6,True,False
46,230;288;284;333,99614.882959,true,12,6,True,False
47,225;283;284;333,97215.800971,true,12,6,True,False
48,220;288;284;333,99033.893750,true,12,6,True,False
49,230;288;284;333,99614.882959,true,12,6,True,False
50,225;283;284;333,97215.800971,true,13,7,True,True
51,220;288;284;333,99033.893750,true,13,7,True,False
52,230;288;284;333,99614.882959,true,13,7,True,False
53,225;283;284;333,97215.800971,true,13,7,True,False
54,220;288;284;333,99033.893750,true,13,7,True,False
55,230;288;284;333,99614.882959,true,13,7,True,False
56,225;283;284;333,97215.800971,true,13,7,True,False
57,220;288;284;333,99033.893750,true,13,7,True,False
58,230;288;284;333,99614.882959,true,14,8,True,True
59,225;283;284;333,97215.800971,true,14,8,True,False
60,220;288;284;333,99033.893750,true,14,8,True,False
61,230;288;284;333,99614.882959,true,14,8,True,False
62,225;283;284;333,97215.800971,true,14,8,True,False
63,220;288;284;333,99033.893750,true,14,8,True,False
64,230;288;284;333,99614.882959,true,14,8,True,False
65,225;283;284;333,97215.800971,true,14,8,True,False
66,220;288;284;333,99033.893750,true,15,8,True,True
67,230;288;284;333,99614.882959,true,15,8,True,False
68,225;283;284;333,97215.800971,true,15,8,True,False
69,220;288;284;333,99033.893750,true,15,8,True,False
70,230;288;284;333,99614.882959,true,15,8,True,False
71,225;283;284;333,97215.800971,true,15,8,True,False
72,220;288;284;333,99033.893750,true,15,8,True,False
73,230;288;284;333,99614.882959,true,15,8,True,False
74,225;283;284;333,97215.800971,true,16,8,True,True
75,220;288;284;333,99033.893750,true,16,8,True,False
76,230;288;284;333,99614.882959,true,16,8,True,False
77,225;283;284;333,97215.800971,true,16,8,True,False
78,220;288;284;333,99033.893750,true,16,8,True,False
79,230;288;284;333,99614.882959,true,16,8,True,False
80,225;283;284;333,97215.800971,true,16,8,True,False
81,220;288;284;333,99033.893750,true,16,8,True,False
82,230;288;284;333,99614.882959,true,17,8,True,True
83,225;283;284;333,97215.800971,true,17,8,True,False
84,220;288;284;333,99033.893750,true,17,8,True,False
85,230;288;284;333,99614.882959,true,17,8,True,False
86,225;283;284;333,97215.800971,true,17,8,True,False
