eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,30;220;265;320,100388.722072,false,0,,,
2,20;220;265;320,99806.615020,false,1,5,False,True
3,40;220;265;320,99982.555312,false,1,5,False,False
4,30;210;265;320,100592.169732,false,1,5,False,False
5,30;230;265;320,100229.745438,false,1,5,False,False
6,30;220;255;320,99737.074703,false,1,5,False,True
7,20;220;255;320,99494.969410,false,2,5,False,True
8,40;220;255;320,99632.595516,false,2,5,False,False
9,30;210;255;320,100537.501135,false,2,5,False,False
10,30;230;255;320,100137.170553,false,2,5,False,False
11,30;220;245;320,102399.941677,false,2,5,False,False
12,30;220;265;320,100388.722072,true,2,5,False,False
13,30;220;255;310,100025.966122,false,2,5,False,False
14,30;220;255;330,99980.193387,false,2,5,False,False
15,10;220;255;320,98748.363740,false,3,5,False,True
16,30;220;255;320,99737.074703,true,3,5,True,False
17,20;210;255;320,100541.773546,false,3,5,False,False
18,20;230;255;320,99874.773462,false,3,5,False,False
19,20;220;245;320,102005.543518,false,3,5,False,False
20,20;220;265;320,99806.615020,true,3,5,False,False
21,20;220;255;310,99486.233747,false,3,5,False,False
22,20;220;255;330,99244.356999,false,3,5,False,False
23,0;220;255;320,97270.433375,false,4,5,False,True
24,20;220;255;320,99494.969410,true,4,5,True,False
25,10;210;255;320,99691.857010,false,4,5,False,False
26,10;230;255;320,99420.263617,false,4,5,False,False
27,10;220;245;320,100849.394489,false,4,5,False,False
28,10;220;265;320,98995.189812,false,4,5,False,False
29,10;220;255;310,98684.755519,false,4,5,False,False
30,10;220;255;330,98687.594230,false,4,5,False,False
31,350;220;255;320,97930.818577,false,5,5,False,True
32,10;220;255;320,98748.363740,true,5,5,True,False
33,0;210;255;320,97968.897404,false,5,5,False,False
34,0;230;255;320,98038.845729,false,5,5,False,False
35,0;220;245;320,99559.039908,false,5,5,False,False
36,0;220;265;320,97961.373565,false,5,5,False,False
37,0;220;255;310,96926.774108,false,5,5,False,True
38,350;220;255;310,97025.119230,false,6,5,False,True
39,10;220;255;310,98684.755519,true,6,5,False,False
40,0;210;255;310,96910.914785,false,6,5,False,True
41,350;210;255;310,97554.138859,false,7,5,False,True
42,10;210;255;310,99090.487925,false,7,5,False,False
43,0;200;255;310,97504.911947,false,7,5,False,True
44,0;220;255;310,96926.774108,true,8,5,True,True
45,350;210;255;310,97554.138859,true,8,5,False,False
46,10;210;255;310,99090.487925,true,8,5,False,False
47,0;200;255;310,97504.911947,true,8,5,True,False
48,0;220;255;310,96926.774108,true,8,5,True,False
49,350;210;255;310,97554.138859,true,8,5,False,False
50,10;210;255;310,99090.487925,true,8,5,False,False
51,0;200;255;310,97504.911947,true,8,5,True,False
52,0;220;255;310,96926.774108,true,9,6,True,True
53,350;210;255;310,97554.138859,true,9,6,False,False
54,10;210;255;310,99090.487925,true,9,6,False,False
55,0;200;255;310,97504.911947,true,9,6,True,False
56,0;220;255;310,96926.774108,true,9,6,True,False
57,350;210;255;310,97554.138859,true,9,6,False,False
58,10;210;255;310,99090.487925,true,9,6,False,False
59,0;200;255;310,97504.911947,true,9,6,True,False
60,0;220;255;310,96926.774108,true,10,7,True,True
61,350;210;255;310,97554.138859,true,10,7,False,False
62,10;210;255;310,99090.487925,true,10,7,False,False
63,0;200;255;310,97504.911947,true,10,7,True,False
64,0;220;255;310,96926.774108,true,10,7,True,False
65,350;210;255;310,97554.138859,true,10,7,False,False
66,10;210;255;310,99090.487925,true,10,7,False,False
67,0;200;255;310,97504.911947,true,10,7,True,False
68,0;220;255;310,96926.774108,true,11,8,True,True
69,350;210;255;310,97554.138859,true,11,8,False,False
70,10;210;255;310,99090.487925,true,11,8,False,False
71,0;200;255;310,97504.911947,true,11,8,True,False
72,0;220;255;310,96926.774108,true,11,8,True,False
73,350;210;255;310,97554.138859,true,11,8,False,False
74,10;210;255;310,99090.487925,true,11,8,False,False
75,0;200;255;310,97504.911947,true,11,8,True,False
76,0;220;255;310,96926.774108,true,12,8,True,True
77,350;210;255;310,97554.138859,true,12,8,False,False
78,10;210;255;310,99090.487925,true,12,8,False,False
79,0;200;255;310,97504.911947,true,12,8,True,False
80,0;220;255;310,96926.774108,true,12,8,True,False
81,350;210;255;310,97554.138859,true,12,8,False,False
82,10;210;255;310,99090.487925,true,12,8,False,False
83,0;200;255;310,97504.911947,true,12,8,True,False
84,0;220;255;310,96926.774108,true,13,8,True,True
85,350;210;255;310,97554.138859,true,13,8,False,False
86,10;210;255;310,99090.487925,true,13,8,False,False
87,0;200;255;310,97504.911947,true,13,8,True,False
88,0;220;255;310,96926.774108,true,13,8,True,False
89,350;210;255;310,97554.138859,true,13,8,False,False
90,10;210;255;310,99090.487925,true,13,8,False,False
91,0;200;255;310,97504.911947,true,13,8,True,False
92,0;220;255;310,96926.774108,true,14,8,True,True
93,350;210;255;310,97554.138859,true,14,8,False,False
94,10;210;255;310,99090.487925,true,14,8,False,False
95,0;200;255;310,97504.911947,true,14,8,True,False
96,0;220;255;310,96926.774108,true,14,8,True,False
97,350;210;255;310,97554.138859,true,14,8,False,False
98,10;210;255;310,99090.487925,true,14,8,False,False
99,0;200;255;310,97504.911947,true,14,8,True,False
100,0;220;255;310,96926.774108,true,15,8,True,True
101,350;210;255;310,97554.138859,true,15,8,False,False
102,10;210;255;310,99090.487925,true,15,8,False,False
103,0;200;255;310,97504.911947,true,15,8,True,False
104,0;220;255;310,96926.774108,true,15,8,True,False
105,350;210;255;310,97554.138859,true,15,8,False,False
106,10;210;255;310,99090.487925,true,15,8,False,False
107,0;200;255;310,97504.911947,true,15,8,True,False
108,0;220;255;310,96926.774108,true,16,8,True,True
109,350;210;255;310,97554.138859,true,16,8,False,False
110,10;210;255;310,99090.487925,true,16,8,False,False
111,0;200;255;310,97504.911947,true,16,8,False,False
112,0;220;255;310,96926.774108,true,16,8,True,False
113,350;210;255;310,97554.138859,true,16,8,False,False
114,10;210;255;310,99090.487925,true,16,8,False,False
115,0;200;255;310,97504.911947,true,16,8,False,False
116,0;220;255;310,96926.774108,true,17,8,True,True
117,350;210;255;310,97554.138859,true,17,8,False,False
118,10;210;255;310,99090.487925,true,17,8,False,False
119,0;200;255;310,97504.911947,true,17,8,False,False
120,0;220;255;310,96926.774108,true,17,8,True,False
121,350;210;255;310,97554.138859,true,17,8,False,False
122,10;210;255;310,99090.487925,true,17,8,False,False
123,0;200;255;310,97504.911947,true,17,8,False,False
124,0;220;255;310,96926.774108,true,18,8,True,True
