improvement,eval,angles_deg,objective
0,1,27;36;223;249,131979.726849
1,3,27;46;223;249,130274.261095
2,4,17;46;223;249,124538.275304
3,7,7;46;223;249,118135.965965
4,9,7;46;223;259,112670.669073
5,10,7;36;223;259,111915.366112
6,16,7;36;223;269,107607.023094
7,17,357;36;223;269,103481.955831
8,21,357;36;223;279,100663.188301
9,24,357;26;223;279,100603.656006
10,27,347;26;223;279,99822.669928
11,30,347;16;223;279,99362.289361
12,35,337;16;223;279,96477.299877
13,36,337;6;223;279,96464.960365
14,41,327;6;223;279,95320.967311
15,46,327;356;223;279,94252.496286
16,53,317;356;223;279,93348.307794
