improvement,eval,angles_deg,objective
0,1,55;75;120;145,101787.384277
1,2,45;75;120;145,101322.268957
2,3,35;75;120;145,100505.005010
3,4,25;75;120;145,100275.355658
4,5,15;75;120;145,99721.142694
5,6,5;75;120;145,99652.322717
6,9,5;65;120;145,99396.487623
7,12,5;55;120;145,99316.780109
8,17,5;55;110;145,97899.006849
9,22,5;55;100;145,96824.292449
10,23,355;55;100;145,96545.120732
11,40,355;57;81;134,96416.053442
12,82,306;37;73;142,96216.533068
13,84,316;37;73;142,95836.764237
14,90,316;37;83;142,95731.024128
15,96,316;37;93;142,93343.073005
16,102,316;37;103;142,91050.043469
