improvement,eval,angles_deg,objective
0,1,10;100;155;260,99918.946282
1,2,5;100;155;260,99916.818703
2,3,15;100;155;260,99293.035831
3,5,10;105;155;260,98234.371628
4,6,10;100;150;260,97861.063755
5,12,10;100;150;255,96005.100715
6,20,5;100;150;255,95609.899671
7,21,15;100;150;255,95557.213070
8,28,15;95;150;255,95546.837112
9,29,15;105;150;255,95286.583913
10,42,15;97;141;249,92463.434452
11,44,15;102;141;249,90132.540485
12,55,15;102;141;244,89801.376495
13,59,15;102;141;239,89498.751511
14,67,15;102;141;234,89316.720923
15,75,15;102;141;229,89069.927387
